model_entrez,model_symbol,human_entrez,human_symbol,species
2768846,CG33458,4018,LPA,fly
40993,Arl2,402,ARL2,fly
42180,CG7988,402055,SRRD,fly
33405,CG4267,4023,LPL,fly
32709,CG5162,4023,LPL,fly
32708,CG18258,4023,LPL,fly
36895,CG6472,4023,LPL,fly
35439,CG6675,4023,LPL,fly
40243,CG5665,4023,LPL,fly
43250,CG6283,4023,LPL,fly
41954,sxe2,4023,LPL,fly
43086,CG4582,4023,LPL,fly
43246,CG6296,4023,LPL,fly
43252,CG6271,4023,LPL,fly
43247,CG6295,4023,LPL,fly
43248,CG17192,4023,LPL,fly
43251,CG6277,4023,LPL,fly
43249,CG17191,4023,LPL,fly
2768671,Pxd,4025,LPO,fly
38326,Pxn,4025,LPO,fly
42054,CG4009,4025,LPO,fly
42100,cysu,4025,LPO,fly
33676,fipi,402665,IGLON5,fly
3346207,CG33543,402665,IGLON5,fly
33925,DIP-iota,402665,IGLON5,fly
33125,DIP-beta,402665,IGLON5,fly
318958,DIP-kappa,402665,IGLON5,fly
33793,DIP-eta,402665,IGLON5,fly
34231,DIP-zeta,402665,IGLON5,fly
37556,CG13506,402665,IGLON5,fly
36363,Lac,402665,IGLON5,fly
40831,Ama,402665,IGLON5,fly
42707,klg,402665,IGLON5,fly
7354433,DIP-epsilon,402665,IGLON5,fly
246489,CG30157,402682,UFSP1,fly
318911,CG31717,403313,PLPP6,fly
44279,arr,4035,LRP1,fly
44279,arr,4036,LRP2,fly
44279,arr,4037,LRP3,fly
44279,arr,4038,LRP4,fly
44279,arr,4040,LRP6,fly
38243,CG12024,404093,CUEDC1,fly
39095,phol,404281,YY2,fly
41205,CG8507,4043,LRPAP1,fly
33676,fipi,4045,LSAMP,fly
33925,DIP-iota,4045,LSAMP,fly
33125,DIP-beta,4045,LSAMP,fly
318958,DIP-kappa,4045,LSAMP,fly
3346207,CG33543,4045,LSAMP,fly
33793,DIP-eta,4045,LSAMP,fly
36363,Lac,4045,LSAMP,fly
34231,DIP-zeta,4045,LSAMP,fly
37556,CG13506,4045,LSAMP,fly
40831,Ama,4045,LSAMP,fly
7354433,DIP-epsilon,4045,LSAMP,fly
42707,klg,4045,LSAMP,fly
7354403,Tfb5,404672,GTF2H5,fly
35146,CG10602,4048,LTA4H,fly
32114,Met,405,ARNT,fly
32457,gce,405,ARNT,fly
41084,tgo,405,ARNT,fly
31188,Cyp4d1,4051,CYP4F3,fly
33754,Cyp4ac1,4051,CYP4F3,fly
33756,Cyp4ac3,4051,CYP4F3,fly
31192,Cyp4d2,4051,CYP4F3,fly
32444,Cyp4s3,4051,CYP4F3,fly
31193,Cyp4ae1,4051,CYP4F3,fly
33755,Cyp4ac2,4051,CYP4F3,fly
34291,Cyp4e3,4051,CYP4F3,fly
34036,Cyp4d21,4051,CYP4F3,fly
35822,Cyp4e2,4051,CYP4F3,fly
35948,Cyp4p3,4051,CYP4F3,fly
35946,Cyp4p2,4051,CYP4F3,fly
35821,Cyp4ad1,4051,CYP4F3,fly
36752,Cyp4aa1,4051,CYP4F3,fly
40005,Cyp312a1,4051,CYP4F3,fly
38311,Cyp4d20,4051,CYP4F3,fly
38841,Cyp4d8,4051,CYP4F3,fly
43663,Cyp4c3,4051,CYP4F3,fly
44632,Cyp4e1,4051,CYP4F3,fly
45706,Cyp4d14,4051,CYP4F3,fly
45524,Cyp4p1,4051,CYP4F3,fly
34872,mol,405753,DUOXA2,fly
32114,Met,406,ARNTL,fly
32457,gce,406,ARNTL,fly
41084,tgo,406,ARNTL,fly
32629,CG9784,4068,SH2D1A,fly
36911,CG6805,4068,SH2D1A,fly
37517,Synj,4068,SH2D1A,fly
42545,CG7956,4068,SH2D1A,fly
246428,CG30062,4069,LYZ,fly
31460,CG16756,4069,LYZ,fly
37341,CG11159,4069,LYZ,fly
37340,CG16799,4069,LYZ,fly
36798,CG7798,4069,LYZ,fly
38122,LysX,4069,LYZ,fly
38129,LysP,4069,LYZ,fly
38125,LysB,4069,LYZ,fly
38127,LysD,4069,LYZ,fly
38128,LysE,4069,LYZ,fly
38130,LysS,4069,LYZ,fly
53554,krz,407,ARR3,fly
59172,Capr,4076,CAPRIN1,fly
53554,krz,408,ARRB1,fly
36053,CG1371,408050,NOMO3,fly
31533,CG4766,4081,MAB21L1,fly
44127,mab-21,4081,MAB21L1,fly
38656,mad2,4085,MAD2L1,fly
42059,Dad,4089,SMAD4,fly
53554,krz,409,ARRB2,fly
42059,Dad,4092,SMAD7,fly
33529,Mad,4093,SMAD9,fly
37336,maf-S,4094,MAF,fly
35227,tj,4094,MAF,fly
37336,maf-S,4097,MAFG,fly
35227,tj,4097,MAFG,fly
318593,ppk22,41,ASIC1,fly
32671,ppk28,41,ASIC1,fly
2768987,ppk5,41,ASIC1,fly
318213,ppk8,41,ASIC1,fly
37566,ppk12,41,ASIC1,fly
37498,ppk9,41,ASIC1,fly
34299,ppk11,41,ASIC1,fly
37286,ppk6,41,ASIC1,fly
35006,ppk17,41,ASIC1,fly
36864,Nach,41,ASIC1,fly
34295,ppk18,41,ASIC1,fly
3885612,ppk16,41,ASIC1,fly
37844,ppk29,41,ASIC1,fly
43702,ppk24,41,ASIC1,fly
317903,CG32191,410,ARSA,fly
246425,CG30059,410,ARSA,fly
36487,CG18278,410,ARSA,fly
39994,CG7402,410,ARSA,fly
39991,CG7408,410,ARSA,fly
53437,Sulf1,410,ARSA,fly
40860,MAGE,4100,MAGEA1,fly
40860,MAGE,4101,MAGEA2,fly
40860,MAGE,4103,MAGEA4,fly
40860,MAGE,4105,MAGEA6,fly
40860,MAGE,4107,MAGEA8,fly
40860,MAGE,4109,MAGEA10,fly
246425,CG30059,411,ARSB,fly
317903,CG32191,411,ARSB,fly
36487,CG18278,411,ARSB,fly
39991,CG7408,411,ARSB,fly
39994,CG7402,411,ARSB,fly
40860,MAGE,4110,MAGEA11,fly
40860,MAGE,4111,MAGEA12,fly
40860,MAGE,4112,MAGEB1,fly
40860,MAGE,4113,MAGEB2,fly
40860,MAGE,4114,MAGEB3,fly
40860,MAGE,4115,MAGEB4,fly
37402,mago,4116,MAGOH,fly
34319,CG42366,4117,MAK,fly
317903,CG32191,412,STS,fly
246425,CG30059,412,STS,fly
36487,CG18278,412,STS,fly
39991,CG7408,412,STS,fly
39994,CG7402,412,STS,fly
53437,Sulf1,412,STS,fly
318624,alpha-Man-Ic,4121,MAN1A1,fly
31957,alpha-Man-Ia,4121,MAN1A1,fly
34714,Edem2,4121,MAN1A1,fly
41126,alpha-Man-IIa,4122,MAN2A2,fly
41126,alpha-Man-IIa,4124,MAN2A1,fly
34436,LManI,4125,MAN2B1,fly
34203,LManIII,4125,MAN2B1,fly
34204,LManIV,4125,MAN2B1,fly
34437,LManII,4125,MAN2B1,fly
34205,LManV,4125,MAN2B1,fly
34206,LManVI,4125,MAN2B1,fly
40524,beta-Man,4126,MANBA,fly
36174,CG7737,4128,MAOA,fly
35189,CG10561,4128,MAOA,fly
41026,CG8032,4128,MAOA,fly
39974,CG6034,4128,MAOA,fly
39973,CG7460,4128,MAOA,fly
39024,CG5653,4128,MAOA,fly
42892,shps,4128,MAOA,fly
35189,CG10561,4129,MAOB,fly
36174,CG7737,4129,MAOB,fly
41026,CG8032,4129,MAOB,fly
39973,CG7460,4129,MAOB,fly
39974,CG6034,4129,MAOB,fly
39024,CG5653,4129,MAOB,fly
42892,shps,4129,MAOB,fly
317903,CG32191,414,ARSD,fly
246425,CG30059,414,ARSD,fly
36487,CG18278,414,ARSD,fly
39994,CG7402,414,ARSD,fly
39991,CG7408,414,ARSD,fly
53437,Sulf1,414,ARSD,fly
37177,MetRS,4141,MARS1,fly
34111,Acbp1,414149,ACBD7,fly
48552,Sam-S,4143,MAT1A,fly
32616,rngo,414301,DDI1,fly
48552,Sam-S,4144,MAT2A,fly
40095,Max,4149,MAX,fly
31450,CG3309,414918,DENND6B,fly
246389,CG30010,414919,C8orf82,fly
317903,CG32191,415,ARSL,fly
246425,CG30059,415,ARSL,fly
36487,CG18278,415,ARSL,fly
39994,CG7402,415,ARSL,fly
39991,CG7408,415,ARSL,fly
53437,Sulf1,415,ARSL,fly
41930,glob1,4151,MB,fly
41151,MBD-like,4152,MBD1,fly
36945,mbl,4154,MBNL1,fly
246425,CG30059,416,ARSF,fly
317903,CG32191,416,ARSF,fly
36487,CG18278,416,ARSF,fly
39991,CG7408,416,ARSF,fly
39994,CG7402,416,ARSF,fly
53437,Sulf1,416,ARSF,fly
41873,CG34404,4163,MCC,fly
33914,CG31637,4166,CHST6,fly
33913,CG9550,4166,CHST6,fly
36251,Buffy,4170,MCL1|ADAMTSL4-AS1,fly
53585,Debcl,4170,MCL1|ADAMTSL4-AS1,fly
40973,Mcm2,4171,MCM2,fly
31449,Mcm3,4172,MCM3,fly
35679,dpa,4173,MCM4,fly
41296,Mcm5,4174,MCM5,fly
31603,Mcm6,4175,MCM6,fly
39014,Mcm7,4176,MCM7,fly
318136,CG32640|CG32641,4189,DNAJB9,fly
318135,CG32640|CG32641,4189,DNAJB9,fly
34414,Mdh1,4190,MDH1,fly
39469,CG10748,4191,MDH2,fly
39470,CG10749,4191,MDH2,fly
42185,Mdh2,4191,MDH2,fly
36839,CG7848,4199,ME1,fly
3772692,Menl-2,4199,ME1,fly
3772542,Menl-1,4199,ME1,fly
47173,Men,4199,ME1,fly
43936,Men-b,4199,ME1,fly
36839,CG7848,4200,ME2,fly
3772692,Menl-2,4200,ME2,fly
3772542,Menl-1,4200,ME2,fly
47173,Men,4200,ME2,fly
43936,Men-b,4200,ME2,fly
33301,CG14341,4201,MEA1,fly
32567,exd,4211,MEIS1,fly
36373,achi,4211,MEIS1,fly
36372,vis,4211,MEIS1,fly
41273,hth,4211,MEIS1,fly
32567,exd,4212,MEIS2,fly
36373,achi,4212,MEIS2,fly
36372,vis,4212,MEIS2,fly
41273,hth,4212,MEIS2,fly
32257,lic,4215,MAP3K3,fly
32257,lic,4216,MAP3K4,fly
42366,Ask1,4217,MAP3K5,fly
33991,Mnn1,4221,MEN1,fly
42664,btn,4222,MEOX1,fly
42664,btn,4223,MEOX2,fly
38277,CG15820,4232,MEST,fly
40357,CG7632,4232,MEST,fly
38274,CG15879,4232,MEST,fly
40356,CG11309,4232,MEST,fly
48613,CG5704,4232,MEST,fly
48422,CG5707,4232,MEST,fly
31176,CG4045,4234,METTL1,fly
38256,Mfap1,4236,MFAP1,fly
40314,fng,4242,MFNG,fly
37323,Mgat1,4245,MGAT1,fly
43563,Mgat2,4247,MGAT2,fly
318981,CG31849,4248,MGAT3,fly
33930,Tango1,4253,MIA2,fly
40816,agt,4255,MGMT,fly
318913,CG33178,4257,MGST1,fly
32438,CG33177,4257,MGST1,fly
44110,Mgstl,4257,MGST1,fly
37738,Eglp3,4284,MIP,fly
37739,Eglp4,4284,MIP,fly
37737,Eglp2,4284,MIP,fly
37736,Eglp1,4284,MIP,fly
35511,CG7791,4285,MIPEP,fly
3885647,Mitf,4286,MITF,fly
36386,muskelin,4289,MKLN1,fly
30981,ac,429,ASCL1,fly
30985,ase,429,ASCL1,fly
36750,Mlf,4291,MLF1,fly
35796,Mlh1,4292,MLH1,fly
30971,G9a,4297,KMT2A,fly
32301,Set2,4297,KMT2A,fly
31149,trr,4297,KMT2A,fly
40133,ash1,4297,KMT2A,fly
37962,egg,4297,KMT2A,fly
41303,CG4565,4297,KMT2A,fly
44451,ear,4298,MLLT1,fly
33496,lilli,4299,AFF1,fly
37572,gas,43,ACHE,fly
34278,CG3841,43,ACHE,fly
36780,Jhe,43,ACHE,fly
34279,CG4382,43,ACHE,fly
34195,CG9289,43,ACHE,fly
34194,CG9287,43,ACHE,fly
36779,Jhedup,43,ACHE,fly
34193,Glt,43,ACHE,fly
40896,alpha-Est10,43,ACHE,fly
39393,Est-P,43,ACHE,fly
40897,alpha-Est9,43,ACHE,fly
40909,alpha-Est1,43,ACHE,fly
39392,Est-6,43,ACHE,fly
40905,alpha-Est5,43,ACHE,fly
40906,alpha-Est4,43,ACHE,fly
40908,alpha-Est2,43,ACHE,fly
40907,alpha-Est3,43,ACHE,fly
40899,alpha-Est8,43,ACHE,fly
41330,CG4757,43,ACHE,fly
40902,alpha-Est6,43,ACHE,fly
40901,alpha-Est7,43,ACHE,fly
30982,sc,430,ASCL2,fly
30985,ase,430,ASCL2,fly
30981,ac,430,ASCL2,fly
30983,l(1)sc,430,ASCL2,fly
44451,ear,4300,MLLT3,fly
40620,cno,4301,AFDN,fly
38912,ERR,4306,NR3C2,fly
36694,Trpm,4308,TRPM1,fly
33005,Nep3,4311,MME,fly
326172,Nepl3,4311,MME,fly
41172,Nepl12,4311,MME,fly
43356,Nep7,4311,MME,fly
43413,Nepl21,4311,MME,fly
43410,Nepl18,4311,MME,fly
42449,Nep4,4311,MME,fly
43411,Nepl19,4311,MME,fly
42701,Nepl15,4311,MME,fly
43412,Nepl20,4311,MME,fly
37949,Mmp1,4314,MMP3,fly
37949,Mmp1,4317,MMP8,fly
34919,CG7631,431705,ASTL,fly
37949,Mmp1,4319,MMP10,fly
38141,tfc,432,ASGR1,fly
3885602,CG34033,432,ASGR1,fly
53523,lectin-46Ca,432,ASGR1,fly
53522,lectin-46Cb,432,ASGR1,fly
41854,CG14866,432,ASGR1,fly
53516,lectin-33A,432,ASGR1,fly
37949,Mmp1,4321,MMP12,fly
30995,CG17896,4329,ALDH6A1,fly
3885602,CG34033,433,ASGR2,fly
38141,tfc,433,ASGR2,fly
41854,CG14866,433,ASGR2,fly
53522,lectin-46Cb,433,ASGR2,fly
53516,lectin-33A,433,ASGR2,fly
53523,lectin-46Ca,433,ASGR2,fly
36130,Mat1,4331,MNAT1,fly
39238,Mocs1,4337,MOCS1,fly
43017,Mocs2B,4338,MOCS2,fly
36404,Mos,4342,MOS,fly
35097,Fas3,4345,CD200,fly
3771738,Argl,435,ASL,fly
41192,Mpi,4351,MPI,fly
2768671,Pxd,4353,MPO,fly
38326,Pxn,4353,MPO,fly
42054,CG4009,4353,MPO,fly
42100,cysu,4353,MPO,fly
36176,metro,4354,MPP1,fly
35343,vari,4354,MPP1,fly
42567,CASK,4354,MPP1,fly
35343,vari,4355,MPP2,fly
36176,metro,4355,MPP2,fly
36176,metro,4356,MPP3,fly
35343,vari,4356,MPP3,fly
43831,CG11077,4358,MPV17,fly
34565,mre11,4361,MRE11,fly
34686,MRP,4363,ABCC1,fly
35163,CG31792,4363,ABCC1,fly
37428,CG10505,4363,ABCC1,fly
35366,CG9270,4363,ABCC1,fly
34148,CG7627,4363,ABCC1,fly
41387,Mrp4,4363,ABCC1,fly
47905,l(2)03659,4363,ABCC1,fly
43451,CG11898,4363,ABCC1,fly
42362,CG4562,4363,ABCC1,fly
43450,rdog,4363,ABCC1,fly
14462452,CG12256,43847,KLK14,fly
318221,CG32808,43847,KLK14,fly
318653,CG31269,43847,KLK14,fly
32649,CG9673,43847,KLK14,fly
34638,Phae2,43847,KLK14,fly
34836,Send2,43847,KLK14,fly
41482,CG17404,43847,KLK14,fly
42070,CG4053,43847,KLK14,fly
42067,CG17477,43847,KLK14,fly
41484,CG3916,43847,KLK14,fly
14462452,CG12256,43849,KLK12,fly
32649,CG9673,43849,KLK12,fly
318653,CG31269,43849,KLK12,fly
318221,CG32808,43849,KLK12,fly
34638,Phae2,43849,KLK12,fly
34836,Send2,43849,KLK12,fly
42067,CG17477,43849,KLK12,fly
41482,CG17404,43849,KLK12,fly
42070,CG4053,43849,KLK12,fly
41484,CG3916,43849,KLK12,fly
35690,CG1598,439,GET3,fly
32737,stas,440026,TMEM41B,fly
34785,Sec71,440073,IQSEC3,fly
36337,garz,440073,IQSEC3,fly
40327,siz,440073,IQSEC3,fly
31267,CG2712,440077,ZNF705A,fly
39697,Phs,440077,ZNF705A,fly
41445,CG3281,440077,ZNF705A,fly
38254,Dbx,440097,DBX2,fly
40402,Alg11,440138,ALG11,fly
38385,Girdin,440193,CCDC88C,fly
37524,GM130,440270,GOLGA8B,fly
43709,Gcn2,440275,EIF2AK4,fly
37253,TTLL6A,440307,TTLL13,fly
33205,CG11912,440387,CTRB2,fly
34655,CG5446,440498,HSBP1L1,fly
32437,Lsd-2,440503,PLIN5,fly
246560,UQCR-11L,440567,UQCRHL,fly
5740185,UQCR-11,440567,UQCRHL,fly
39226,Aps,440672,NUDT4B,fly
34912,kek3,440699,LRRC52,fly
38590,Con,440699,LRRC52,fly
41880,Rbp,440804,RIMBP3B,fly
34524,aub,440822,PIWIL3,fly
34521,piwi,440822,PIWIL3,fly
50395,sloth1,440957,SMIM4,fly
47895,Nmdmc,441024,MTHFD2L,fly
31955,Hk,441282,AKR1B15,fly
19988923,ARY,441282,AKR1B15,fly
35586,CG9436,441282,AKR1B15,fly
39424,CG10638,441282,AKR1B15,fly
39305,CG6083,441282,AKR1B15,fly
38462,CG12766,441282,AKR1B15,fly
38463,CG10863,441282,AKR1B15,fly
41454,CG3397,441282,AKR1B15,fly
41452,CG18547,441282,AKR1B15,fly
33930,Tango1,441294,CTAGE15,fly
34912,kek3,441381,LRRC24,fly
38590,Con,441381,LRRC24,fly
35395,CG8679,441459,ANKRD18B,fly
7354405,CG42391,441459,ANKRD18B,fly
31496,IntS6,441519,CT45A3|CT45A1,fly
31496,IntS6,441521,CT45A5,fly
46246,Pglym87,441531,PGAM4,fly
43447,Pglym78,441531,PGAM4,fly
41983,Manf,441549,CDNF,fly
39368,rols,441869,ANKRD65,fly
42850,Atg6,441925,BECN2,fly
36548,St4,442038,SULT1C3,fly
37742,St1,442038,SULT1C3,fly
37743,St3,442038,SULT1C3,fly
326151,Pgant5,442117,GALNTL6,fly
246627,Pgant9,442117,GALNTL6,fly
261610,Pgant4,442117,GALNTL6,fly
32836,Pgant7,442117,GALNTL6,fly
33568,CG31776,442117,GALNTL6,fly
39714,CG7579,442117,GALNTL6,fly
39713,CG7304,442117,GALNTL6,fly
39715,Pgant8,442117,GALNTL6,fly
38346,Pgant6,442117,GALNTL6,fly
35546,Ptr,442213,PTCHD4,fly
35851,ptc,442213,PTCHD4,fly
44274,disp,442213,PTCHD4,fly
43010,fd96Ca,442425,FOXB2,fly
33611,capu,442444,FAM47C,fly
3346238,form3,442444,FAM47C,fly
35340,dia,442444,FAM47C,fly
39561,Frl,442444,FAM47C,fly
34842,spel1,4436,MSH2,fly
36778,Asph,444,ASPH,fly
40812,Ass,445,ASS1,fly
36548,St4,445329,SULT1A4,fly
37742,St1,445329,SULT1A4,fly
37743,St3,445329,SULT1A4,fly
31816,Moe,4478,MSN,fly
39675,MsrA,4482,MSRA,fly
32978,CG14227,4485,MST1,fly
31102,CG14780,4485,MST1,fly
318626,CG31205,4485,MST1,fly
31033,CG11664,4485,MST1,fly
246530,CG30287,4485,MST1,fly
2768859,CG33226,4485,MST1,fly
2768860,CG33225,4485,MST1,fly
246531,CG30288,4485,MST1,fly
246532,CG30289,4485,MST1,fly
37454,CG30283,4485,MST1,fly
37705,CG30414,4485,MST1,fly
45285,Dr,4487,MSX1,fly
45285,Dr,4488,MSX2,fly
33947,TTLL3A,448834,KPRP,fly
33946,TTLL3B,448834,KPRP,fly
41300,TTLL15,448834,KPRP,fly
43282,TTLL6B,448834,KPRP,fly
318597,CG31115,4507,MTAP,fly
36955,Mtap,4507,MTAP,fly
19893539,ATP6,4508,ATP6,fly
19893533,COX1,4512,COX1,fly
19893535,COX2,4513,COX2,fly
19893540,COX3,4514,COX3,fly
19893556,CYTB,4519,CYTB,fly
39089,MTF-1,4520,MTF1,fly
39276,CG7560,4524,MTHFR,fly
43382,mIF2,4528,MTIF2,fly
33845,mtm,4534,MTM1,fly
32589,CG3632,4534,MTM1,fly
32408,CG14411,4534,MTM1,fly
37707,CG3530,4534,MTM1,fly
39026,CG5026,4534,MTM1,fly
41427,Sbf,4534,MTM1,fly
19893558,ND1,4535,ND1,fly
19893529,ND2,4536,ND2,fly
19893542,ND3,4537,ND3,fly
19893551,ND4,4538,ND4,fly
19893549,ND5,4540,ND5,fly
35362,Mtp,4547,MTTP,fly
41994,CG14882,4552,MTRR,fly
41152,CG9393,4580,MTX1,fly
36445,Nrk,4593,MUSK,fly
32520,Mvd,4597,MVD,fly
3772247,CG33671,4598,MVK,fly
45928,shi,4600,MX2,fly
32543,Myb,4603,MYBL1,fly
34987,mtgo,4604,MYBPC1,fly
34987,mtgo,4606,MYBPC2,fly
34987,mtgo,4608,MYBPH,fly
35956,Myd88,4615,MYD88,fly
35646,Gadd45,4616,GADD45B,fly
42799,nau,4617,MYF5,fly
42799,nau,4618,MYF6,fly
31474,Mlc-c,4632,MYL1,fly
33411,CG17237,4632,MYL1,fly
43323,Mlc1,4632,MYL1,fly
31474,Mlc-c,4634,MYL3,fly
33411,CG17237,4634,MYL3,fly
43323,Mlc1,4634,MYL3,fly
31474,Mlc-c,4635,MYL4,fly
33411,CG17237,4635,MYL4,fly
43323,Mlc1,4635,MYL4,fly
31474,Mlc-c,4637,MYL6,fly
33411,CG17237,4637,MYL6,fly
43323,Mlc1,4637,MYL6,fly
42889,jar,4646,MYO6,fly
34882,ck,4647,MYO7A,fly
53515,Myo28B1,4648,MYO7B,fly
42799,nau,4654,MYOD1,fly
42799,nau,4656,MYOG,fly
32817,CrebB,466,ATF1,fly
35480,Atf6,466,ATF1,fly
39682,CrebA,466,ATF1,fly
49070,Mbs,4660,PPP1R12B,fly
32205,Pits,4661,MYT1,fly
3346237,nab,4664,NAB1,fly
3346237,nab,4665,NAB2,fly
36829,CG7997,4668,NAGA,fly
34355,CG5731,4668,NAGA,fly
46386,CG13397,4669,NAGLU,fly
43867,Atf3,467,ATF3,fly
41138,rump,4670,HNRNPM,fly
36748,Diap2,4671,NAIP,fly
31039,CG3708,4674,NAP1L2,fly
37798,Nap1,4674,NAP1L2,fly
41844,Set,4674,NAP1L2,fly
43343,mil,4674,NAP1L2,fly
31039,CG3708,4675,NAP1L3,fly
37798,Nap1,4675,NAP1L3,fly
41844,Set,4675,NAP1L3,fly
43343,mil,4675,NAP1L3,fly
35194,AsnRS,4677,NARS1,fly
41045,CG8223,4678,NASP,fly
35000,CG17904,4682,NUBP1,fly
44259,nbs,4683,NBN,fly
44409,Cbp80,4686,NCBP1,fly
37014,Dlish,4689,NCF4,fly
33262,dock,4690,NCK1,fly
40860,MAGE,4692,NDN,fly
5740593,ND-MWFE,4694,NDUFA1,fly
50178,ND-B8,4695,NDUFA2,fly
39214,ND-13B,4698,NDUFA5,fly
36760,ATPCL,47,ACLY,fly
36159,ND-B14,4700,NDUFA6,fly
31190,ND-B14.5A,4701,NDUFA7,fly
40477,ND-B14.5AL,4701,NDUFA7,fly
37946,ND-19,4702,NDUFA8,fly
37328,Hil,4703,NEB,fly
40272,ND-39,4704,NDUFA9,fly
42591,ND-42,4705,NDUFA10,fly
38154,ND-ACP,4706,NDUFAB1,fly
37466,ND-B12,4709,NDUFB3,fly
42973,CG11089,471,ATIC,fly
36640,ND-B15,4710,NDUFB4,fly
46260,ND-SGDH,4711,NDUFB5,fly
32434,ND-B18,4713,NDUFB7,fly
31604,ND-ASHI,4714,NDUFB8,fly
34747,ND-B22,4715,NDUFB9,fly
44228,ND-PDSW,4716,NDUFB10,fly
33528,ND-B14.5B,4718,NDUFC2,fly
31762,ND-75,4719,NDUFS1,fly
43073,ND-49L,4720,NDUFS2,fly
43798,ND-49,4720,NDUFS2,fly
38378,ND-30,4722,NDUFS3,fly
33852,ND-51,4723,NDUFV1,fly
36695,ND-51L2,4723,NDUFV1,fly
36998,ND-51L1,4723,NDUFV1,fly
32936,ND-18,4724,NDUFS4,fly
33744,ND-13A,4726,NDUFS6,fly
44207,ND-23,4728,NDUFS8,fly
32740,ND-24,4729,NDUFV2,fly
39926,ND-24L,4729,NDUFV2,fly
36288,128up,4733,DRG1,fly
39338,RpL10Ab,4736,RPL10A,fly
35151,Nedd8,4738,NEDD8,fly
38021,p130CAS,4739,NEDD9,fly
35110,amos,474,ATOH1,fly
39935,tap,474,ATOH1,fly
40975,ato,474,ATOH1,fly
32507,CG8134,474383,F8A2,fly
32507,CG8134,474384,F8A3,fly
32257,lic,4750,NEK1,fly
5740846,JYalpha,476,ATP1A1,fly
35110,amos,4760,NEUROD1,fly
40975,ato,4760,NEUROD1,fly
39935,tap,4760,NEUROD1,fly
35110,amos,4761,NEUROD2,fly
40975,ato,4761,NEUROD2,fly
39935,tap,4761,NEUROD2,fly
35066,Oli,4762,NEUROG1,fly
35110,amos,4762,NEUROG1,fly
40975,ato,4762,NEUROG1,fly
39935,tap,4762,NEUROG1,fly
43149,Nf1,4763,NF1,fly
19835139,CG45062,477,ATP1A2,fly
19835490,CG45063,477,ATP1A2,fly
317815,anne,477,ATP1A2,fly
40495,SPoCk,477,ATP1A2,fly
32979,Mer,4771,NF2,fly
43782,NfI,4774,NFIA,fly
19835490,CG45063,478,ATP1A3,fly
19835139,CG45062,478,ATP1A3,fly
43782,NfI,4781,NFIB,fly
43782,NfI,4782,NFIC,fly
33759,vri,4783,NFIL3,fly
43782,NfI,4784,NFIX,fly
19835490,CG45063,479,ATP12A,fly
19835139,CG45062,479,ATP12A,fly
317815,anne,479,ATP12A,fly
40495,SPoCk,479,ATP12A,fly
35047,dl,4790,NFKB1,fly
35045,Dif,4790,NFKB1,fly
35047,dl,4791,NFKB2,fly
35045,Dif,4791,NFKB2,fly
34969,cact,4792,NFKBIA,fly
39160,iPLA2-VIA,4792,NFKBIA,fly
50070,mask,4792,NFKBIA,fly
34969,cact,4793,NFKBIB,fly
39160,iPLA2-VIA,4793,NFKBIB,fly
50070,mask,4793,NFKBIB,fly
50070,mask,4796,TONSL,fly
41072,CG11970,4798,NFRKB,fly
34888,stc,4799,NFX1,fly
317815,anne,480,ATP1A4,fly
19835139,CG45062,480,ATP1A4,fly
19835490,CG45063,480,ATP1A4,fly
40495,SPoCk,480,ATP1A4,fly
39091,Nf-YA,4800,NFYA,fly
35261,Nf-YB,4801,NFYB,fly
31622,Nf-YC,4802,NFYC,fly
44173,hoip,4809,SNU13,fly
33953,nrv2,481,ATP1B1,fly
33952,nrv1,481,ATP1B1,fly
35408,nrv3,481,ATP1B1,fly
42307,CG11703,481,ATP1B1,fly
42308,CG5250,481,ATP1B1,fly
41568,NijC,4815,NINJ2,fly
38029,NitFhit,4817,NIT1,fly
39121,CG8336,4820,NKTR,fly
3355151,scro,4821,NKX2-2,fly
41747,NK7.1,4821,NKX2-2,fly
3355151,scro,4824,NKX3-1,fly
41747,NK7.1,4824,NKX3-1,fly
3355151,scro,4825,NKX6-1,fly
41747,NK7.1,4825,NKX6-1,fly
37004,CCHa1-R,4829,NMBR,fly
35535,CCHa2-R,4829,NMBR,fly
38909,Nmt,4836,NMT1,fly
33474,daw,4838,NODAL,fly
43804,mav,4838,NODAL,fly
43811,myo,4838,NODAL,fly
36365,CG8545,4839,NOP2,fly
32603,nonA,4841,NONO,fly
35756,nito,4841,NONO,fly
42026,nonA-l,4841,NONO,fly
34901,CG15262,4848,CNOT2,fly
40683,Rga,4848,CNOT2,fly
35501,Not3,4849,CNOT3,fly
34416,Cnot4,4850,CNOT4,fly
43275,Ser,4855,NOTCH4,fly
42313,Dl,4855,NOTCH4,fly
32009,Imp,4857,NOVA1,fly
40436,mub,4857,NOVA1,fly
44258,ps,4857,NOVA1,fly
37756,CG18128,4860,PNP,fly
38315,CG16758,4860,PNP,fly
38065,trh,4861,NPAS1,fly
32114,Met,4862,NPAS2,fly
32457,gce,4862,NPAS2,fly
41084,tgo,4862,NPAS2,fly
38872,Clk,4862,NPAS2,fly
34358,Npc1a,4864,NPC1,fly
44129,hbs,4868,NPHS1|LOC107985317,fly
44097,sns,4868,NPHS1|LOC107985317,fly
43559,Nph,4869,NPM1,fly
