model_entrez,model_symbol,human_entrez,human_symbol,species
68263,Pdhb,5162,PDHB,mouse
50794,Klf13,51621,KLF13,mouse
231874,Ccz1,51622,CCZ1,mouse
213575,Dync2li1,51626,DYNC2LI1,mouse
68066,Slc25a39,51629,SLC25A39,mouse
228026,Pdk1,5163,PDK1,mouse
192196,Luc7l2,51631,LUC7L2,mouse
72201,Otud6b,51633,OTUD6B,mouse
209003,Rbmx2,51634,RBMX2,mouse
66375,Dhrs7,51635,DHRS7,mouse
68045,Rtraf,51637,RTRAF,mouse
66055,Sf3b6,51639,SF3B6,mouse
18604,Pdk2,5164,PDK2,mouse
52443,Mrpl48,51642,MRPL48,mouse
68212,Tmbim4,51643,TMBIM4,mouse
68816,Ppil1,51645,PPIL1,mouse
383295,Ypel5,51646,YPEL5,mouse
68523,Ciao2b,51647,CIAO2B,mouse
64656,Mrps23,51649,MRPS23,mouse
236900,Pdk3,5165,PDK3,mouse
14548,Mrps33,51650,MRPS33,mouse
217057,Ptrh2,51651,PTRH2,mouse
66700,Chmp3,51652,CHMP3,mouse
66971,Cdk5rap1,51654,CDK5RAP1,mouse
19416,Rasd1,51655,RASD1,mouse
76571,Styxl1,51657,STYXL1,mouse
272551,Gins2,51659,GINS2,mouse
27273,Pdk4,5166,PDK4,mouse
55951,Mpc1,51660,MPC1,mouse
14231,Fkbp7,51661,FKBP7,mouse
22763,Zfr,51663,ZFR,mouse
65247,Asb1,51665,ASB1,mouse
65255,Asb4,51666,ASB4,mouse
53312,Nub1,51667,NUB1,mouse
72938,Hspb11,51668,HSPB11,mouse
67887,Saraf,51669,SARAF,mouse
18605,Enpp1,5167,ENPP1,mouse
67971,Tppp3,51673,TPPP3,mouse
65256,Asb2,51676,ASB2,mouse
56524,Pals2,51678,PALS2,mouse
18606,Enpp2,5168,ENPP2,mouse
24069,Sufu,51684,SUFU,mouse
53814,Oaz3,51686,OAZ3,mouse
209558,Enpp3,5169,ENPP3,mouse
66094,Lsm7,51690,LSM7,mouse
76522,Lsm8,51691,LSM8,mouse
54451,Cpsf3,51692,CPSF3,mouse
59005,Trappc2l,51693,TRAPPC2L,mouse
380629,Heca,51696,HECA,mouse
56433,Vps29,51699,VPS29,mouse
67942,Atp5g2,517,ATP5MC2,mouse
18607,Pdpk1,5170,PDPK1,mouse
320635,Cyb5r2,51700,CYB5R2,mouse
18099,Nlk,51701,NLK,mouse
433256,Acsl5,51703,ACSL5,mouse
64297,Gprc5b,51704,GPRC5B,mouse
59308,Emcn,51705,EMCN,mouse
72017,Cyb5r1,51706,CYB5R1,mouse
69227,Selenot,51714,SELENOT,mouse
19335,Rab23,51715,RAB23,mouse
104158,Ces1d,51716,CES1P1|LOC107987423,mouse
13884,Ces1c,51716,CES1P1|LOC107987423,mouse
12623,Ces1g,51716,CES1P1|LOC107987423,mouse
382044,Ces1b,51716,CES1P1|LOC107987423,mouse
75704,Ces1h,51716,CES1P1|LOC107987423,mouse
12283,Cab39,51719,CAB39,mouse
23985,Slc26a4,5172,SLC26A4,mouse
20184,Uimc1,51720,UIMC1,mouse
207215,Fbxo40,51725,FBXO40,mouse
67838,Dnajb11,51726,DNAJB11,mouse
66588,Cmpk1,51727,CMPK1,mouse
67005,Polr3k,51728,POLR3K,mouse
60321,Wbp11,51729,WBP11,mouse
18610,Pdyn,5173,PDYN,mouse
103149,Upb1,51733,UPB1,mouse
27361,Msrb1,51734,MSRB1,mouse
192786,Rapgef6,51735,RAPGEF6,mouse
58991,Ghrl,51738,GHRL,mouse
59020,Pdzk1,5174,PDZK1,mouse
80707,Wwox,51741,WWOX,mouse
94246,Arid4b,51742,ARID4B,mouse
18106,Cd244a,51744,CD244,mouse
67684,Luc7l3,51747,LUC7L3,mouse
18613,Pecam1,5175,PECAM1,mouse
269400,Rtel1,51750,RTEL1,mouse
75689,Higd1b,51751,HIGD1B,mouse
80898,Erap1,51752,ERAP1,mouse
242409,Tmem8b,51754,TMEM8B,mouse
69131,Cdk12,51755,CDK12,mouse
227707,BC005624,51759,C9orf78,mouse
20317,Serpinf1,5176,SERPINF1,mouse
110058,Syt17,51760,SYT17,mouse
108168164,Atp8a2|LOC108168164,51761,ATP8A2,mouse
50769,Atp8a2|LOC108168164,51761,ATP8A2,mouse
235442,Rab8b,51762,RAB8B,mouse
19062,Inpp5k,51763,INPP5K,mouse
64337,Gng13,51764,GNG13,mouse
70415,Stk26,51765,STK26,mouse
67623,Tm7sf3,51768,TM7SF3,mouse
233532,Rsf1,51773,RSF1,mouse
65964,Map3k20,51776,MAP3K20,mouse
59006,Myoz2,51778,MYOZ2,mouse
18616,Peg3,5178,PEG3,mouse
277250,Kdm3b,51780,KDM3B,mouse
18619,Penk,5179,PENK,mouse
228033,Atp5g3,518,ATP5MC3,mouse
20474,Six4,51804,SIX4,mouse
230027,Coq3,51805,COQ3,mouse
494124,Calm5,51806,CALML5,mouse
80796,Calm4,51806,CALML5,mouse
53857,Tuba8,51807,TUBA8,mouse
56698,Phax,51808,PHAX,mouse
108150,Galnt7,51809,GALNT7,mouse
18624,Pepd,5184,PEPD,mouse
18626,Per1,5187,PER1,mouse
229487,Gatb,5188,GATB,mouse
71382,Pex1,5189,PEX1,mouse
224824,Pex6,5190,PEX6,mouse
18634,Pex7,5191,PEX7,mouse
668173,Pex10,5192,PEX10,mouse
103737,Pex12,5193,PEX12,mouse
72129,Pex13,5194,PEX13,mouse
56273,Pex14,5195,PEX14,mouse
56744,Pf4,5196,PF4,mouse
56744,Pf4,5197,PF4V1,mouse
237823,Pfas,5198,PFAS,mouse
18636,Cfp,5199,CFP,mouse
11431,Acp1,52,ACP1,mouse
67199,Pfdn1,5201,PFDN1,mouse
18637,Pfdn2,5202,PFDN2,mouse
109054,Pfdn4,5203,PFDN4,mouse
56612,Pfdn5,5204,PFDN5,mouse
54670,Atp8b1,5205,ATP8B1,mouse
18639,Pfkfb1,5207,PFKFB1,mouse
18640,Pfkfb2,5208,PFKFB2,mouse
170768,Pfkfb3,5209,PFKFB3,mouse
11958,Atp5k,521,ATP5ME,mouse
270198,Pfkfb4,5210,PFKFB4,mouse
18641,Pfkl,5211,PFKL,mouse
74199,Vit,5212,VIT,mouse
18642,Pfkm,5213,PFKM,mouse
56421,Pfkp,5214,PFKP,mouse
18643,Pfn1,5216,PFN1,mouse
18645,Pfn2,5217,PFN2,mouse
18647,Cdk14,5218,CDK14,mouse
11957,Atp5j,522,ATP5PF,mouse
58803,Pga5,5222,PGA5,mouse
18648,Pgam1,5223,PGAM1,mouse
56012,Pgam2,5224,PGAM2,mouse
109820,Pgc,5225,PGC,mouse
110208,Pgd,5226,PGD,mouse
18654,Pgf,5228,PGF,mouse
225467,Pggt1b,5229,PGGT1B,mouse
11964,Atp6v1a,523,ATP6V1A,mouse
18655,Pgk1,5230,PGK1,mouse
18663,Pgk2,5232,PGK2,mouse
72157,Pgm1,5236,PGM1,mouse
109785,Pgm3,5238,PGM3,mouse
226041,Pgm5,5239,PGM5,mouse
18667,Pgr,5241,PGR,mouse
18669,Abcb1b,5243,ABCB1,mouse
18671,Abcb1a,5243,ABCB1,mouse
18670,Abcb4,5244,ABCB4,mouse
18673,Phb1,5245,PHB1,mouse
110935,Atp6v1b1,525,ATP6V1B1,mouse
18674,Slc25a3,5250,SLC25A3,mouse
18675,Phex,5251,PHEX,mouse
21652,Phf1,5252,PHF1,mouse
18676,Phf2,5253,PHF2,mouse
18679,Phka1,5255,PHKA1,mouse
110094,Phka2,5256,PHKA2,mouse
102093,Phkb,5257,PHKB,mouse
11966,Atp6v1b2,526,ATP6V1B2,mouse
18682,Phkg1,5260,PHKG1,mouse
68961,Phkg2,5261,PHKG2,mouse
16922,Phyh,5264,PHYH,mouse
20704,Serpina1e,5265,SERPINA1,mouse
20703,Serpina1d,5265,SERPINA1,mouse
20702,Serpina1c,5265,SERPINA1,mouse
20701,Serpina1b,5265,SERPINA1,mouse
20700,Serpina1a,5265,SERPINA1,mouse
20724,Serpinb5,5268,SERPINB5,mouse
238568,Serpinb6d,5269,SERPINB6,mouse
20719,Serpinb6a,5269,SERPINB6,mouse
20708,Serpinb6b,5269,SERPINB6,mouse
435350,Serpinb6e,5269,SERPINB6,mouse
97848,Serpinb6c,5269,SERPINB6,mouse
11984,Atp6v0c,527,ATP6V0C,mouse
20720,Serpine2,5270,SERPINE2,mouse
20725,Serpinb8,5271,SERPINB8,mouse
20709,Serpinb9f,5272,SERPINB9,mouse
20706,Serpinb9b,5272,SERPINB9,mouse
20723,Serpinb9,5272,SERPINB9,mouse
20710,Serpinb9e,5272,SERPINB9,mouse
20707,Serpinb9c,5272,SERPINB9,mouse
20726,Serpinb9d,5272,SERPINB9,mouse
544923,Serpinb9h,5272,SERPINB9,mouse
93806,Serpinb9g,5272,SERPINB9,mouse
241197,Serpinb10,5273,SERPINB10,mouse
20713,Serpini1,5274,SERPINI1,mouse
241196,Serpinb13,5275,SERPINB13,mouse
67931,Serpini2,5276,SERPINI2,mouse
18700,Piga,5277,PIGA,mouse
67292,Pigc,5279,PIGC,mouse
66335,Atp6v1c1,528,ATP6V1C1,mouse
18701,Pigf,5281,PIGF,mouse
110417,Pigh,5283,PIGH,mouse
18703,Pigr,5284,PIGR,mouse
18704,Pik3c2a,5286,PIK3C2A,mouse
240752,Pik3c2b,5287,PIK3C2B,mouse
18705,Pik3c2g,5288,PIK3C2G,mouse
225326,Pik3c3,5289,PIK3C3,mouse
11973,Atp6v1e1,529,ATP6V1E1,mouse
18706,Pik3ca,5290,PIK3CA,mouse
74769,Pik3cb,5291,PIK3CB,mouse
18712,Pim1,5292,PIM1,mouse
18707,Pik3cd,5293,PIK3CD,mouse
30955,Pik3cg,5294,PIK3CG,mouse
18708,Pik3r1,5295,PIK3R1,mouse
18709,Pik3r2,5296,PIK3R2,mouse
224020,Pi4ka,5297,PI4KA,mouse
107650,Pi4kb,5298,PI4KB,mouse
11432,Acp2,53,ACP2,mouse
23988,Pin1,5300,PIN1,mouse
241593,Pin1rt1,5300,PIN1,mouse
69713,Pin4,5303,PIN4,mouse
18716,Pip,5304,PIP,mouse
84543,Sval2,5304,PIP,mouse
18718,Pip4k2a,5305,PIP4K2A,mouse
18738,Pitpna,5306,PITPNA,mouse
18740,Pitx1,5307,PITX1,mouse
18741,Pitx2,5308,PITX2,mouse
18742,Pitx3,5309,PITX3,mouse
18763,Pkd1,5310,PKD1,mouse
18764,Pkd2,5311,PKD2,mouse
18770,Pklr,5313,PKLR,mouse
241035,Pkhd1,5314,PKHD1,mouse
18746,Pkm,5315,PKM,mouse
18771,Pknox1,5316,PKNOX1,mouse
18772,Pkp1,5317,PKP1,mouse
67451,Pkp2,5318,PKP2,mouse
18778,Pla2g1b,5319,PLA2G1B,mouse
18780,Pla2g2a,5320,PLA2G2A,mouse
18783,Pla2g4a,5321,PLA2G4A,mouse
18784,Pla2g5,5322,PLA2G5,mouse
56711,Plag1,5324,PLAG1,mouse
22634,Plagl1,5325,PLAGL1,mouse
54711,Plagl2,5326,PLAGL2,mouse
18791,Plat,5327,PLAT,mouse
18792,Plau,5328,PLAU,mouse
18793,Plaur,5329,PLAUR,mouse
114143,Atp6v0b,533,ATP6V0B,mouse
18796,Plcb2,5330,PLCB2,mouse
18797,Plcb3,5331,PLCB3,mouse
18798,Plcb4,5332,PLCB4,mouse
18799,Plcd1,5333,PLCD1,mouse
14025,Bcl11a,53335,BCL11A,mouse
382239,Cpxcr1,53336,CPXCR1,mouse
83962,Btbd1,53339,BTBD1,mouse
227120,Plcl1,5334,PLCL1,mouse
20686,Spa17,53340,SPA17,mouse
239114,Il17d,53342,IL17D,mouse
74167,Nudt9,53343,NUDT9,mouse
12212,Chic1,53344,CHIC1,mouse
107770,Tm6sf2,53345,TM6SF2,mouse
107769,Tm6sf1,53346,TM6SF1,mouse
328795,Ubash3a,53347,UBASH3A,mouse
217695,Zfyve1,53349,ZFYVE1,mouse
18803,Plcg1,5335,PLCG1,mouse
94217,Lrp1b,53353,LRP1B,mouse
75735,Pank1,53354,PANK1,mouse
20418,Shc3,53358,SHC3,mouse
234779,Plcg2,5336,PLCG2,mouse
18805,Pld1,5337,PLD1,mouse
269113,Nup54,53371,NUP54,mouse
252972,Tpcn1,53373,TPCN1,mouse
18806,Pld2,5338,PLD2,mouse
18810,Plec,5339,PLEC,mouse
66237,Atp6v1g2,534,ATP6V1G2,mouse
18815,Plg,5340,PLG,mouse
224796,Clic5,53405,CLIC5,mouse
71116,Stx18,53407,STX18,mouse
56193,Plek,5341,PLEK,mouse
18815,Plg,5342,PLGLB2,mouse
18815,Plg,5343,PLGLB1,mouse
18816,Serpinf2,5345,SERPINF2,mouse
103968,Plin1,5346,PLIN1,mouse
18817,Plk1,5347,PLK1,mouse
56188,Fxyd1,5348,FXYD1,mouse
17178,Fxyd3,5349,FXYD3,mouse
11975,Atp6v0a1,535,ATP6V0A1,mouse
18821,Pln,5350,PLN,mouse
18822,Plod1,5351,PLOD1,mouse
26432,Plod2,5352,PLOD2,mouse
18823,Plp1,5354,PLP1,mouse
18824,Plp2,5355,PLP2,mouse
620648,Prp2rt,5355,PLP2,mouse
53317,Plrg1,5356,PLRG1,mouse
102502,Pls1,5357,PLS1,mouse
102866,Pls3,5358,PLS3,mouse
18828,Plscr2,5359,PLSCR1,mouse
22038,Plscr1,5359,PLSCR1,mouse
78459,1700057G04Rik,5359,PLSCR1,mouse
18830,Pltp,5360,PLTP,mouse
18844,Plxna1,5361,PLXNA1,mouse
17192,Mbd3,53615,MBD3,mouse
11496,Adam22,53616,ADAM22,mouse
18845,Plxna2,5362,PLXNA2,mouse
63857,Bco1,53630,BCO1,mouse
241113,Prkag3,53632,PRKAG3,mouse
84113,Ptov1,53635,PTOV1,mouse
94226,S1pr5,53637,S1PR5,mouse
235611,Plxnb1,5364,PLXNB1,mouse
140571,Plxnb3,5365,PLXNB3,mouse
58801,Pmaip1,5366,PMAIP1,mouse
110312,Pmch,5367,PMCH,mouse
18155,Pnoc,5368,PNOC,mouse
110312,Pmch,5369,PMCHL1,mouse
54411,Atp6ap1,537,ATP6AP1,mouse
110312,Pmch,5370,PMCHL2,mouse
18854,Pml,5371,PML,mouse
29858,Pmm1,5372,PMM1,mouse
54128,Pmm2,5373,PMM2|LOC100130283,mouse
18857,Pmp2,5375,PMP2,mouse
18858,Pmp22,5376,PMP22,mouse
227099,Pms1,5378,PMS1,mouse
11977,Atp7a,538,ATP7A,mouse
170765,Ripply3,53820,RIPPLY3,mouse
57780,Fxyd7,53822,FXYD7,mouse
59095,Fxyd6,53826,FXYD6,mouse
18301,Fxyd5,53827,FXYD5,mouse
108017,Fxyd4,53828,FXYD4,mouse
74191,P2ry13,53829,P2RY13,mouse
80910,Gpr84,53831,GPR84,mouse
237313,Il20ra,53832,IL20RA,mouse
213208,Il20rb,53833,IL20RB,mouse
116701,Fgfrl1,53834,FGFRL1,mouse
84111,Gpr87,53836,GPR87,mouse
72056,1810055G02Rik,53838,C11orf24,mouse
434218,Trim34b,53840,TRIM34,mouse
94094,Trim34a,53840,TRIM34,mouse
72040,Cdhr5,53841,CDHR5,mouse
75677,Cldn22,53842,CLDN22,mouse
28080,Atp5po,539,ATP5PO,mouse
667663,Myo3a,53904,MYO3A,mouse
99439,Duox1,53905,DUOX1,mouse
19342,Rab4b,53916,RAB4B,mouse
19336,Rab24,53917,RAB24,mouse
105083,Pelo,53918,PELO,mouse
58807,Slco1c1,53919,SLCO1C1,mouse
50911,Exosc9,5393,EXOSC9,mouse
70225,Ppil3,53938,PPIL3,mouse
50912,Exosc10,5394,EXOSC10,mouse
434729,Fthl17f,53940,FTHL17,mouse
83457,Fthl17e,53940,FTHL17,mouse
71996,Fthl17a,53940,FTHL17,mouse
244682,Cntn5,53942,CNTN5,mouse
214897,Csnk1g1,53944,CSNK1G1,mouse
239559,A4galt,53947,A4GALT,mouse
18861,Pms2,5395,PMS2,mouse
18933,Prrx1,5396,PRRX1,mouse
51786,Cpsf2,53981,CPSF2,mouse
11433,Acp5,54,ACP5,mouse
11979,Atp7b,540,ATP7B,mouse
93871,Brwd1,54014,BRWD1,mouse
224674,Slc37a1,54020,SLC37A1,mouse
224344,Rbm11,54033,RBM11,mouse
59093,Pcbp3,54039,PCBP3,mouse
76964,2610028H24Rik,54058,C21orf58,mouse
216119,Ybey,54059,YBEY,mouse
69060,Pnlip,5406,PNLIP,mouse
68936,Smim11,54065,SMIM11,mouse
66578,Mis18a,54069,MIS18A,mouse
18946,Pnliprp1,5407,PNLIPRP1,mouse
18947,Pnliprp2,5408,PNLIPRP2,mouse
252974,Tspear,54084,TSPEAR,mouse
18948,Pnmt,5409,PNMT,mouse
224440,Setd4,54093,SETD4,mouse
52793,Fam3b,54097,FAM3B,mouse
72388,Ripk4,54101,RIPK4,mouse
209195,Clic6,54102,CLIC6,mouse
212167,Gsap,54103,GSAP,mouse
81897,Tlr9,54106,TLR9,mouse
59001,Pole3,54107,POLE3,mouse
93696,Chrac1,54108,CHRAC1,mouse
18949,Pnn,5411,PNN,mouse
64378,Gpr88,54112,GPR88,mouse
24109,Ubl3,5412,UBL3,mouse
18951,Septin5,5413,SEPTIN5,mouse
18952,Septin4,5414,SEPTIN4,mouse
270599,Gm648,541465,CT45A6,mouse
270599,Gm648,541466,CT45A1,mouse
68075,Lurap1,541468,LURAP1,mouse
100043424,Morrbid,541471,MIR4435-2HG,mouse
27393,Mrpl39,54148,MRPL39,mouse
67102,D16Ertd472e,54149,C21orf91,mouse
268759,9930012K11Rik,541565,C8orf58,mouse
68618,Eola1,541578,EOLA2,mouse
114893,Dcun1d1,54165,DCUN1D1,mouse
54339,Tes3-ps,54165,DCUN1D1,mouse
94181,Nans,54187,NANS,mouse
27205,Podxl,5420,PODXL,mouse
13063,Cycs,54205,CYCS,mouse
74155,Errfi1,54206,ERRFI1,mouse
72258,Kcnk10,54207,KCNK10,mouse
83433,Trem2,54209,TREM2,mouse
58217,Trem1,54210,TREM1,mouse
71096,Sntg1,54212,SNTG1,mouse
18968,Pola1,5422,POLA1,mouse
268534,Sntg2,54221,SNTG2,mouse
18970,Polb,5423,POLB,mouse
18971,Pold1,5424,POLD1,mouse
18972,Pold2,5425,POLD2,mouse
18973,Pole,5426,POLE,mouse
18974,Pole2,5427,POLE2,mouse
18975,Polg,5428,POLG,mouse
80905,Polh,5429,POLH,mouse
20020,Polr2a,5430,POLR2A,mouse
231329,Polr2b,5431,POLR2B,mouse
20021,Polr2c,5432,POLR2C,mouse
70771,Gpr173,54328,GPR173,mouse
64450,Gpr85,54329,GPR85,mouse
69241,Polr2d,5433,POLR2D,mouse
14702,Gng2,54331,GNG2,mouse
14545,Gdap1,54332,GDAP1,mouse
66420,Polr2e,5434,POLR2E,mouse
68563,Dpm3,54344,DPM3,mouse
20672,Sox18,54345,SOX18,mouse
381058,Unc93a,54346,UNC93A,mouse
667055,Unc93a2,54346,UNC93A,mouse
69833,Polr2f,5435,POLR2F,mouse
67710,Polr2g,5436,POLR2G,mouse
231162,Cytl1,54360,CYTL1,mouse
22417,Wnt4,54361,WNT4,mouse
15112,Hao1,54363,HAO1,mouse
245841,Polr2h,5437,POLR2H,mouse
69920,Polr2i,5438,POLR2I,mouse
57321,Terf2ip,54386,TERF2IP|LOC105371348,mouse
20022,Polr2j,5439,POLR2J,mouse
17749,Polr2k,5440,POLR2K,mouse
67760,Slc38a2,54407,SLC38A2,mouse
66491,Polr2l,5441,POLR2L,mouse
245537,Nlgn3,54413,NLGN3,mouse
22619,Siae,54414,SIAE,mouse
216151,Polrmt,5442,POLRMT,mouse
18976,Pomc,5443,POMC,mouse
66861,Dnajc10,54431,DNAJC10,mouse
230584,Yipf1,54432,YIPF1,mouse
68147,Gar1,54433,GAR1,mouse
231637,Ssh1,54434,SSH1,mouse
231147,Sh3tc1,54436,SH3TC1,mouse
20357,Sema5b,54437,SEMA5B,mouse
328232,Gfod1,54438,GFOD1,mouse
225432,Rbm27,54439,RBM27,mouse
18979,Pon1,5444,PON1,mouse
74131,Sash3,54440,SASH3,mouse
69259,Kctd5,54442,KCTD5,mouse
68743,Anln,54443,ANLN,mouse
330260,Pon2,5445,PON2,mouse
74030,Rin2|BC039771,54453,RIN2,mouse
320817,Atad2b,54454,ATAD2B,mouse
213499,Fbxo42,54455,FBXO42,mouse
83456,Mov10l1,54456,MOV10L1,mouse
74469,Taf7l,54457,TAF7L,mouse
66151,Prr13,54458,PRR13,mouse
269823,Pon3,5446,PON3,mouse
66292,Mrps21,54460,MRPS21,mouse
30839,Fbxw5,54461,FBXW5,mouse
72972,Ccser2,54462,CCSER2,mouse
66270,Retreg1,54463,RETREG1,mouse
24127,Xrn1,54464,XRN1,mouse
68145,Etaa1,54465,ETAA1,mouse
100504429,Spin2d,54466,SPIN2A,mouse
108168658,Gm20914,54466,SPIN2A,mouse
108168642,Gm20918,54466,SPIN2A,mouse
100862118,Spin2-ps10|Spin2i|Spin2e,54466,SPIN2A,mouse
100861879,Gm21292,54466,SPIN2A,mouse
100040160,Gm20826,54466,SPIN2A,mouse
108168638,Gm20830,54466,SPIN2A,mouse
108168578,Gm20825,54466,SPIN2A,mouse
108168466,Spin2f,54466,SPIN2A,mouse
278240,Spin2c,54466,SPIN2A,mouse
70009,Ssty2|Gm21242|Gm21065,54466,SPIN2A,mouse
70797,Ankib1,54467,ANKIB1,mouse
252875,Mios,54468,MIOS,mouse
65098,Zfand6,54469,ZFAND6,mouse
18984,Por,5447,POR,mouse
278097,Armcx6,54470,ARMCX6,mouse
239555,Mief1,54471,MIEF1,mouse
54473,Tollip,54472,TOLLIP,mouse
66809,Krt20,54474,KRT20,mouse
217011,Nle1,54475,NLE1,mouse
108086,Rnf216,54476,RNF216,mouse
109135,Plekha5,54477,PLEKHA5,mouse
109212,Pimreg,54478,PIMREG,mouse
100910,Chpf2,54480,CHPF2,mouse
229780,Trmt13,54482,TRMT13,mouse
94223,Dgcr8,54487,DGCR8,mouse
18736,Pou1f1,5449,POU1F1,mouse
100559,Ugt2b38,54490,UGT2B28,mouse
112417,Ugt2b37,54490,UGT2B28,mouse
22238,Ugt2b5,54490,UGT2B28,mouse
231396,Ugt2b36,54490,UGT2B28,mouse
243085,Ugt2b35,54490,UGT2B28,mouse
71773,Ugt2b1,54490,UGT2B28,mouse
223433,Otulinl,54491,OTULINL,mouse
240055,Neurl1b,54492,NEURL1B,mouse
434402,Gm5617,54494,C11orf71,mouse
67988,Tmx3,54495,TMX3,mouse
214572,Prmt7,54496,PRMT7,mouse
320473,Heatr5b,54497,HEATR5B,mouse
228608,Smox,54498,SMOX,mouse
68944,Tmco1,54499,TMCO1,mouse
245000,Atr,545,ATR,mouse
18985,Pou2af1,5450,POU2AF1,mouse
245945,Rbm47,54502,RBM47,mouse
243983,Zdhhc13,54503,ZDHHC13,mouse
71287,Cpvl,54504,CPVL,mouse
218629,Dhx29,54505,DHX29,mouse
229595,Adamtsl4,54507,ADAMTSL4,mouse
23912,Rhof,54509,RHOF,mouse
18986,Pou2f1,5451,POU2F1,mouse
73173,Pcdh18,54510,PCDH18,mouse
208982,Hmgcll1,54511,HMGCLL1,mouse
109075,Exosc4,54512,EXOSC4,mouse
13206,Ddx4,54514,DDX4,mouse
108853,Mtrf1l,54516,MTRF1L,mouse
78697,Pus7,54517,PUS7,mouse
54519,Apbb1ip,54518,APBB1IP,mouse
18987,Pou2f2,5452,POU2F2,mouse
70829,Ccdc93,54520,CCDC93,mouse
72404,Wdr44,54521,WDR44,mouse
320816,Ankrd16,54522,ANKRD16,mouse
70396,Asnsd1,54529,ASNSD1,mouse
18991,Pou3f1,5453,POU3F1,mouse
70427,Mier2,54531,MIER2,mouse
99526,Usp53,54532,USP53,mouse
28028,Mrpl50,54534,MRPL50,mouse
240084,Cchcr1,54535,CCHCR1,mouse
107371,Exoc6,54536,EXOC6,mouse
75698,Shld2,54537,SHLD2,mouse
74144,Robo4,54538,ROBO4,mouse
104130,Ndufb11,54539,NDUFB11,mouse
66346,Ndufb11b,54539,NDUFB11,mouse
18992,Pou3f2,5454,POU3F2,mouse
212483,Fam193b,54540,FAM193B,mouse
74747,Ddit4,54541,DDIT4,mouse
319817,Rc3h2,54542,RC3H2,mouse
66169,Tomm7,54543,TOMM7,mouse
74175,Crct1,54544,CRCT1,mouse
268783,Mtmr12,54545,MTMR12,mouse
66825,Rnf186,54546,RNF186,mouse
237979,Sdk2,54549,SDK2,mouse
18993,Pou3f3,5455,POU3F3,mouse
117148,Necab2,54550,NECAB2,mouse
27385,Magel2,54551,MAGEL2,mouse
237107,Gnl3l,54552,GNL3L,mouse
69544,Wdr5b,54554,WDR5B,mouse
234374,Ddx49,54555,DDX49,mouse
71777,Ing3,54556,ING3,mouse
218544,Sgtb,54557,SGTB,mouse
67946,Spata6,54558,SPATA6,mouse
18994,Pou3f4,5456,POU3F4,mouse
54357,Epb41l4b,54566,EPB41L4B,mouse
54485,Dll4,54567,DLL4,mouse
18996,Pou4f1,5457,POU4F1,mouse
394434,Ugt1a9,54575,UGT1A10,mouse
394430,Ugt1a10,54575,UGT1A10,mouse
394432,Ugt1a7c,54575,UGT1A10,mouse
613123,Ugt1a8,54575,UGT1A10,mouse
613123,Ugt1a8,54576,UGT1A8,mouse
394432,Ugt1a7c,54576,UGT1A8,mouse
394434,Ugt1a9,54576,UGT1A8,mouse
394430,Ugt1a10,54576,UGT1A8,mouse
613123,Ugt1a8,54577,UGT1A7,mouse
394430,Ugt1a10,54577,UGT1A7,mouse
394432,Ugt1a7c,54577,UGT1A7,mouse
394434,Ugt1a9,54577,UGT1A7,mouse
394432,Ugt1a7c,54578,UGT1A6,mouse
394435,Ugt1a6b,54578,UGT1A6,mouse
94284,Ugt1a6a,54578,UGT1A6,mouse
18997,Pou4f2,5458,POU4F2,mouse
112405,Egln1,54583,EGLN1,mouse
13972,Gnb1l,54584,GNB1L,mouse
93730,Lztfl1,54585,LZTFL1,mouse
67753,Eqtn,54586,EQTN,mouse
74761,Mxra8,54587,MXRA8,mouse
18998,Pou4f3,5459,POU4F3,mouse
381591,L1td1,54596,L1TD1,mouse
22589,Atrx,546,ATRX,mouse
18999,Pou5f1,5460,POU5F1,mouse
394434,Ugt1a9,54600,UGT1A9,mouse
613123,Ugt1a8,54600,UGT1A9,mouse
394430,Ugt1a10,54600,UGT1A9,mouse
394432,Ugt1a7c,54600,UGT1A9,mouse
76273,Ndfip2,54602,NDFIP2,mouse
52513,Ddx56,54606,DDX56,mouse
68142,Ino80,54617,INO80,mouse
240665,Ccnj,54619,CCNJ,mouse
18999,Pou5f1,5462,POU5F1B,mouse
233902,Fbxl19,54620,FBXL19,mouse
231668,Vsig10,54621,VSIG10,mouse
218639,Arl15,54622,ARL15,mouse
54624,Paf1,54623,PAF1,mouse
547253,Parp14,54625,PARP14,mouse
15206,Hes2,54626,HES2,mouse
74393,Map10,54627,MAP10,mouse
235461,Mindy2,54629,MINDY2,mouse
19009,Pou6f1,5463,POU6F1,mouse
67895,Ppa1,5464,PPA1,mouse
19013,Ppara,5465,PPARA,mouse
22236,Ugt1a2,54657,UGT1A4,mouse
394433,Ugt1a5,54657,UGT1A4,mouse
394436,Ugt1a1,54658,UGT1A1,mouse
22236,Ugt1a2,54659,UGT1A3,mouse
394433,Ugt1a5,54659,UGT1A3,mouse
93892,Pcdhb21,54660,PCDHB18P,mouse
70296,Tbc1d13,54662,TBC1D13,mouse
107071,Wdr74,54663,WDR74,mouse
71900,Tmem106b,54664,TMEM106B,mouse
229675,Rsbn1,54665,RSBN1,mouse
19015,Ppard|1810013A23Rik,5467,PPARD,mouse
16981,Lrrn3,54674,LRRN3,mouse
66586,Crls1,54675,CRLS1,mouse
56055,Gtpbp2,54676,GTPBP2,mouse
