symbol,compound,compound_label,direction,phase,layer
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/65015,AMD-3100_65015,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/6710622,Bicuculline,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/6732844,ST-023431,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/6914657,(E)-N-(4-(1-benzoylpiperidin-4-yl)butyl)-3-(pyridin-3-yl)acrylamide_6914657,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/6917960,KBG,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/704473,STF-62247,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/71158,Acamprosate,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/71158,acamprosate_71158.0,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/71414,Diflorasone Diacetate_71414,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/71657455,Ivosidenib_71657455,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/89683805,Enasidenib_89683805,positively regulates,,probe/bioactivity
SOAT1,https://pubchem.ncbi.nlm.nih.gov/compound/334704,marmesin,negatively regulates,,probe/bioactivity
SOAT1,https://pubchem.ncbi.nlm.nih.gov/compound/33613,Amoxicillin,negatively regulates,,probe/bioactivity
SOAT1,https://pubchem.ncbi.nlm.nih.gov/compound/33613,amoxicillin_33613.0,negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/11640390,linsitinib_11640390,negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/11957615,Lisuride,negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/1234,Gallopamil_1234,positively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/1234,gallopamil_1234.0,positively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/1354,N-(3-chlorophenyl)imidodicarbonimidic diamide_1354,positively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/1356208,SANT-1,negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/145659,sinensetin,positively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/16725726,GSK-690693_16725726,negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/176408,"2-Furan-2-yl-7-phenethyl-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidin-5-ylamine_176408",positively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/2075,aklomide,negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/24747183,JAS07-008,negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/2780,SID11112867_2780,negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/3519,SID11113866_3519,negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/4308,2-(((9H-fluoren-9-yl)methoxy)carbonylamino)-4-methylpentanoic acid_4308,negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/443879,Tolterodine_443879,positively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/4445621,rhodomyrtoxin,negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/44603533,merestinib_44603533,negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/44640176,KU-C104493,negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/45006158,Betamethasone,negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/46742354,"N-(biphenyl-3-ylmethyl)-6-phenyl-3-(pyridin-2-yl)-1,2,4-triazin-5-amine_46742354",negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/4754,Phenacetin,negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/4754,phenacetin_4754.0,negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/4806,phthalylsulfathiazole_4806.0,positively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/4806,SID11112227_4806,positively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/4883,Practolol,negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/51371334,idoxuridin,negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/5962587,triacetylresveratrol,positively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/6338099,Securinine,positively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/65626,dimesna,positively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/6708512,totaralolal,negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/688561,procaterol,positively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/71277,erythromycin-estolate,negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/92786,eltanolone,negatively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/9549289,TWS119_9549289,positively regulates,,probe/bioactivity
TDO2,https://pubchem.ncbi.nlm.nih.gov/compound/9849616,"5-(4-Bromo-phenyl)-1-(2,4-dichloro-phenyl)-4-ethyl-1H-pyrazole-3-carboxylic acid piperidin-1-ylamide_9849616",negatively regulates,,probe/bioactivity
UBB,https://pubchem.ncbi.nlm.nih.gov/compound/127894,tezampanel_127894,positively regulates,,probe/bioactivity
UBB,https://pubchem.ncbi.nlm.nih.gov/compound/44493137,SD-8-005,positively regulates,,probe/bioactivity
UQCRH,https://pubchem.ncbi.nlm.nih.gov/compound/44143698,KU-C103420N,positively regulates,,probe/bioactivity
UQCRH,https://pubchem.ncbi.nlm.nih.gov/compound/71157,Nefiracetam,positively regulates,,probe/bioactivity
