entity_type,entity,entity_id,biotype,relationship,sources,n_sources,evidence_types,best_score,score_type,tissue_celltype,confidence_tier,notes
gene,UBR1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,UCP1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,UCP2,,protein-coding,associated_with_T2D,digcfdekg;rdkg;spoke-okn,3,curated_link;statistical_association,2.36,PIGEAN/EAGGL_weight,,T2 high,
gene,UCP3,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,USB1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,USH2A,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,USP48,,protein-coding,associated_with_T2D,rdkg;spoke-okn,2,curated_link,,source_count,,T3 medium,
gene,USP8,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,VANGL1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,VANGL2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,VCAM1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,VEGFA,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,3.26,PIGEAN/EAGGL_weight,,T4 low,
gene,VPS13C,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,4.87,PIGEAN/EAGGL_weight,,T3 medium,
gene,VPS26A,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,VPS37D,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,VWF,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,WDPCP,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,WFS1,,protein-coding,associated_with_T2D,digcfdekg;prokn;rdkg;spoke-okn,4,curated_link;statistical_association,8.62,PIGEAN/EAGGL_weight,,T1 very-high,
gene,WRAP53,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,WRN,,protein-coding,associated_with_T2D,digcfdekg;spoke-okn,2,curated_link;statistical_association,2.65,PIGEAN/EAGGL_weight,,T3 medium,
gene,XDH,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,XRCC4,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,YIPF5,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,ZBTB20,,protein-coding,associated_with_T2D,digcfdekg;spoke-okn,2,curated_link;statistical_association,3.78,PIGEAN/EAGGL_weight,,T3 medium,
gene,ZC3HC1,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,ZCCHC12,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,4.12,PIGEAN/EAGGL_weight,,T3 medium,
gene,ZFAND3,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,ZFP57,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,ZFP64,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.41,PIGEAN/EAGGL_weight,,T4 low,
gene,ZFYVE26,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,ZIC2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,ZMIZ1,,protein-coding,associated_with_T2D,digcfdekg;spoke-okn,2,curated_link;statistical_association,4.11,PIGEAN/EAGGL_weight,,T3 medium,
gene,ZMPSTE24,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,ZNF236,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.47,PIGEAN/EAGGL_weight,,T4 low,
gene,ZNF257,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,ZNF408,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,ZNF513,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,ZNF664,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.87,PIGEAN/EAGGL_weight,,T4 low,
gene,ZNF668,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,ZNRF3,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,ZXDA,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.89,PIGEAN/EAGGL_weight,,T4 low,
gene,ZZEF1,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.89,PIGEAN/EAGGL_weight,,T4 low,
pathway_or_geneset,WP_TRANSCRIPTION_FACTOR_REGULATION_IN_ADIPOGENESIS,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,2.77,PIGEAN/EAGGL_weight,,T2 high,pathway_geneset
pathway_or_geneset,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,2.77,PIGEAN/EAGGL_weight,,T2 high,pathway_geneset
pathway_or_geneset,REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,2.71,PIGEAN/EAGGL_weight,,T2 high,pathway_geneset
pathway_or_geneset,mp_absent_pancreatic_beta_cells,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,2.66,PIGEAN/EAGGL_weight,,T2 high,mouse_phenotype_geneset
pathway_or_geneset,mp_type_2_diabetes_mellitus,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,2.56,PIGEAN/EAGGL_weight,,T2 high,mouse_phenotype_geneset
pathway_or_geneset,mp_increased_pancreatic_beta_cell_mass,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,2.48,PIGEAN/EAGGL_weight,,T3 medium,mouse_phenotype_geneset
pathway_or_geneset,mp_small_pancreatic_islets,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,2.4,PIGEAN/EAGGL_weight,,T3 medium,mouse_phenotype_geneset
pathway_or_geneset,mp_disorganized_pancreatic_islets,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,2.33,PIGEAN/EAGGL_weight,,T3 medium,mouse_phenotype_geneset
pathway_or_geneset,mp_decreased_pancreatic_beta_cell_mass,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,2.3,PIGEAN/EAGGL_weight,,T3 medium,mouse_phenotype_geneset
pathway_or_geneset,mp_abnormal_insulin_secretion,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,2.27,PIGEAN/EAGGL_weight,,T3 medium,mouse_phenotype_geneset
pathway_or_geneset,mp_decreased_pancreatic_beta_cell_number,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,2.22,PIGEAN/EAGGL_weight,,T3 medium,mouse_phenotype_geneset
pathway_or_geneset,mp_abnormal_circulating_insulin_level,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,2.22,PIGEAN/EAGGL_weight,,T3 medium,mouse_phenotype_geneset
pathway_or_geneset,mp_pancreatic_islet_hyperplasia,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,2.12,PIGEAN/EAGGL_weight,,T3 medium,mouse_phenotype_geneset
pathway_or_geneset,mp_abnormal_pancreatic_islet_morphology,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,2.07,PIGEAN/EAGGL_weight,,T3 medium,mouse_phenotype_geneset
pathway_or_geneset,WP_ROLES_OF_CERAMIDES_IN_DEVELOPMENT_OF_INSULIN_RESISTANCE,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,2.06,PIGEAN/EAGGL_weight,,T3 medium,pathway_geneset
pathway_or_geneset,mp_decreased_insulin_secretion,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,2.01,PIGEAN/EAGGL_weight,,T3 medium,mouse_phenotype_geneset
pathway_or_geneset,mp_hyperglycemia,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,1.95,PIGEAN/EAGGL_weight,,T3 medium,mouse_phenotype_geneset
pathway_or_geneset,KEGG_TYPE_II_DIABETES_MELLITUS,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,1.93,PIGEAN/EAGGL_weight,,T3 medium,pathway_geneset
pathway_or_geneset,mp_decreased_muscle_cell_glucose_uptake,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,1.92,PIGEAN/EAGGL_weight,,T3 medium,mouse_phenotype_geneset
pathway_or_geneset,PID_HNF3B_PATHWAY,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,1.91,PIGEAN/EAGGL_weight,,T3 medium,pathway_geneset
pathway_or_geneset,REACTOME_SIGNALING_BY_LEPTIN,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,1.84,PIGEAN/EAGGL_weight,,T3 medium,pathway_geneset
pathway_or_geneset,GOBP_CARBOHYDRATE_HOMEOSTASIS,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,1.79,PIGEAN/EAGGL_weight,,T3 medium,pathway_geneset
pathway_or_geneset,mp_increased_circulating_glucose_level,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,1.76,PIGEAN/EAGGL_weight,,T3 medium,mouse_phenotype_geneset
pathway_or_geneset,mp_abnormal_glucose_homeostasis,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,1.72,PIGEAN/EAGGL_weight,,T3 medium,mouse_phenotype_geneset
pathway_or_geneset,GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,1.64,PIGEAN/EAGGL_weight,,T3 medium,pathway_geneset
pathway_or_geneset,mp_increased_pancreatic_beta_cell_apoptosis,,,gene_set_enriched_for_T2D,digcfdekg,1,pathway_membership,1.65,PIGEAN/EAGGL_weight,,T3 medium,mouse_phenotype_geneset
drug,Acarbose,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Aleglitazar,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Aliskiren,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Alogliptin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Alpha-Lipoic Acid,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Amlodipine,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Anagliptin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Aspirin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Atenolol,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Atorvastatin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Azilsartan,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Balaglitazone,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Bempedoic Acid,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Benazepril,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Benfotiamine,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Berberine,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Bexagliflozin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Bezafibrate,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Bimagrumab,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Bromocriptine,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Bumetanide,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Bupropion,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Cadisegliatin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Canagliflozin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Canakinumab,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Candesartan,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Captopril,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Carvedilol,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Chiglitazar,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Chlorpropamide,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Cholecalciferol,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Chromium Picolinate,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Clenbuterol,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Clopidogrel,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Crotedumab,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Curcumin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Danuglipron,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Dapagliflozin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Denagliptin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Diazoxide,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Diltiazem,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Dorzagliatin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Dutogliptin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Elafibranor,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Empagliflozin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Enavogliflozin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Epigalocatechin Gallate,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Eplerenone,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Ertugliflozin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Evogliptin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Ezetimibe,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Fasiglifam,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
