assay	gene	mouse_symbol	human	human_symbol	human_taxonomy	osd	mouse_entrez	human_entrez
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/320332	H4f16	http://www.ncbi.nlm.nih.gov/gene/8370	H4C14	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	320332	8370
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/320351	Tmem251	http://www.ncbi.nlm.nih.gov/gene/26175	TMEM251	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	320351	26175
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/320376	Bcorl1	http://www.ncbi.nlm.nih.gov/gene/63035	BCORL1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	320376	63035
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/320405	Cadps2	http://www.ncbi.nlm.nih.gov/gene/93664	CADPS2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	320405	93664
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/320438	Alg6	http://www.ncbi.nlm.nih.gov/gene/29929	ALG6	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	320438	29929
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/320484	Rasal3	http://www.ncbi.nlm.nih.gov/gene/64926	RASAL3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	320484	64926
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/320487	Heatr5a	http://www.ncbi.nlm.nih.gov/gene/25938	HEATR5A	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	320487	25938
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/320541	Slc35e2	http://www.ncbi.nlm.nih.gov/gene/728661	SLC35E2B	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	320541	728661
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/320541	Slc35e2	http://www.ncbi.nlm.nih.gov/gene/9906	SLC35E2A	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	320541	9906
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/320615	Dop1a	http://www.ncbi.nlm.nih.gov/gene/23033	DOP1A	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	320615	23033
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/320632	Snrnp200	http://www.ncbi.nlm.nih.gov/gene/23020	SNRNP200	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	320632	23020
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/320634	Ocrl	http://www.ncbi.nlm.nih.gov/gene/4952	OCRL	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	320634	4952
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/320683	Zfp629	http://www.ncbi.nlm.nih.gov/gene/23361	ZNF629	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	320683	23361
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/320701	Tafa4	http://www.ncbi.nlm.nih.gov/gene/151647	TAFA4	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	320701	151647
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/320714	Trappc11	http://www.ncbi.nlm.nih.gov/gene/60684	TRAPPC11	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	320714	60684
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/320717	Pptc7	http://www.ncbi.nlm.nih.gov/gene/160760	PPTC7	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	320717	160760
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/320720	Fastkd1	http://www.ncbi.nlm.nih.gov/gene/79675	FASTKD1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	320720	79675
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/320736	Vstm4	http://www.ncbi.nlm.nih.gov/gene/196740	VSTM4	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	320736	196740
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/320790	Chd7	http://www.ncbi.nlm.nih.gov/gene/55636	CHD7	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	320790	55636
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/320802	Ifitm10	http://www.ncbi.nlm.nih.gov/gene/402778	IFITM10	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	320802	402778
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/320808	Dcaf5	http://www.ncbi.nlm.nih.gov/gene/8816	DCAF5	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	320808	8816
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/321006	Dcaf1	http://www.ncbi.nlm.nih.gov/gene/9730	DCAF1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	321006	9730
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/321008	Zswim9	http://www.ncbi.nlm.nih.gov/gene/374920	ZSWIM9	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	321008	374920
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/321022	Cdv3	http://www.ncbi.nlm.nih.gov/gene/55573	CDV3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	321022	55573
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/327826	Frs2	http://www.ncbi.nlm.nih.gov/gene/10818	FRS2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	327826	10818
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/327942	Pigl	http://www.ncbi.nlm.nih.gov/gene/9487	PIGL	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	327942	9487
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/327956	Vmo1	http://www.ncbi.nlm.nih.gov/gene/284013	VMO1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	327956	284013
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/328092	Dtd2	http://www.ncbi.nlm.nih.gov/gene/112487	DTD2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	328092	112487
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/328108	Togaram1	http://www.ncbi.nlm.nih.gov/gene/23116	TOGARAM1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	328108	23116
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/328133	Slc39a9	http://www.ncbi.nlm.nih.gov/gene/55334	SLC39A9	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	328133	55334
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/328162	Trmt61a	http://www.ncbi.nlm.nih.gov/gene/115708	TRMT61A	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	328162	115708
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/328232	Gfod1	http://www.ncbi.nlm.nih.gov/gene/54438	GFOD1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	328232	54438
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/328258	Slc25a48	http://www.ncbi.nlm.nih.gov/gene/153328	SLC25A48	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	328258	153328
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/328370	Rft1	http://www.ncbi.nlm.nih.gov/gene/91869	RFT1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	328370	91869
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/328417	Parp4	http://www.ncbi.nlm.nih.gov/gene/143	PARP4	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	328417	143
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/328424	Kcnrg	http://www.ncbi.nlm.nih.gov/gene/283518	KCNRG	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	328424	283518
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/329002	Zfp236	http://www.ncbi.nlm.nih.gov/gene/7776	ZNF236	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	329002	7776
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/329003	Zfp516	http://www.ncbi.nlm.nih.gov/gene/9658	ZNF516	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	329003	9658
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/329015	Atg2a	http://www.ncbi.nlm.nih.gov/gene/23130	ATG2A	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	329015	23130
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/329065	Scd4	http://www.ncbi.nlm.nih.gov/gene/6319	SCD	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	329065	6319
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/329251	Ppp1r12b	http://www.ncbi.nlm.nih.gov/gene/4660	PPP1R12B	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	329251	4660
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/329260	Dennd1b	http://www.ncbi.nlm.nih.gov/gene/163486	DENND1B	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	329260	163486
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/329470	Accs	http://www.ncbi.nlm.nih.gov/gene/84680	ACCS	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	329470	84680
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/329504	Lcmt2	http://www.ncbi.nlm.nih.gov/gene/9836	LCMT2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	329504	9836
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/329506	Ctdspl2	http://www.ncbi.nlm.nih.gov/gene/51496	CTDSPL2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	329506	51496
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/329679	Fnip2	http://www.ncbi.nlm.nih.gov/gene/57600	FNIP2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	329679	57600
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/329777	Pigk	http://www.ncbi.nlm.nih.gov/gene/10026	PIGK	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	329777	10026
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/329910	Acot11	http://www.ncbi.nlm.nih.gov/gene/26027	ACOT11	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	329910	26027
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330222	Sdk1	http://www.ncbi.nlm.nih.gov/gene/221935	SDK1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330222	221935
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330323	Mindy4	http://www.ncbi.nlm.nih.gov/gene/84182	MINDY4	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330323	84182
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330361	Gcfc2	http://www.ncbi.nlm.nih.gov/gene/6936	GCFC2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330361	6936
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330409	Cecr2	http://www.ncbi.nlm.nih.gov/gene/27443	CECR2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330409	27443
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/100131980	ZNF705G|ZNF705B	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	100131980
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/100132396	ZNF705G|ZNF705B	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	100132396
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/101060200	ZNF891	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	101060200
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/115196	ZNF554	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	115196
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/126069	ZNF491	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	126069
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/126070	ZNF440	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	126070
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/147741	ZNF560	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	147741
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/148254	ZNF555	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	148254
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/26152	ZNF337	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	26152
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/284390	ZNF763	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	284390
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/388567	ZNF749	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	388567
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/440077	ZNF705A	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	440077
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/55634	KRBOX4	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	55634
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/56979	PRDM9	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	56979
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/57573	ZNF471	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	57573
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/641339	ZNF674	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	641339
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/728957	ZNF705D	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	728957
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/7568	ZNF20	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	7568
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/7620	ZNF69	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	7620
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/7678	ZNF124	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	7678
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/79862	ZNF669	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	79862
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/80032	ZNF556	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	80032
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330463	Zfp78	http://www.ncbi.nlm.nih.gov/gene/90594	ZNF439	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330463	90594
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330496	Ifnl2	http://www.ncbi.nlm.nih.gov/gene/282616	IFNL2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330496	282616
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330496	Ifnl2	http://www.ncbi.nlm.nih.gov/gene/282617	IFNL3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330496	282617
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330496	Ifnl2	http://www.ncbi.nlm.nih.gov/gene/282618	IFNL1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330496	282618
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330554	Fan1	http://www.ncbi.nlm.nih.gov/gene/22909	FAN1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330554	22909
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330817	Dhps	http://www.ncbi.nlm.nih.gov/gene/1725	DHPS	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330817	1725
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/330908	Opcml	http://www.ncbi.nlm.nih.gov/gene/4978	OPCML	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	330908	4978
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/331004	Slc9a9	http://www.ncbi.nlm.nih.gov/gene/285195	SLC9A9	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	331004	285195
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/331487	Uprt	http://www.ncbi.nlm.nih.gov/gene/139596	UPRT	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	331487	139596
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/331535	Serpina7	http://www.ncbi.nlm.nih.gov/gene/6906	SERPINA7	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	331535	6906
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/331623	Bend3	http://www.ncbi.nlm.nih.gov/gene/57673	BEND3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	331623	57673
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/332110	Mapk15	http://www.ncbi.nlm.nih.gov/gene/225689	MAPK15	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	332110	225689
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/332579	Card9	http://www.ncbi.nlm.nih.gov/gene/64170	CARD9	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	332579	64170
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/333050	Ksr2	http://www.ncbi.nlm.nih.gov/gene/283455	KSR2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	333050	283455
