category,K,k,n,N,expected,fold,p,fdr,family,signature,label
http://purl.obolibrary.org/obo/GO_0006952,53,4,154,7663,1.07,3.76,0.0214376865056873,0.0756136717526892,GO_BP,bone_marrow,defense response
http://purl.obolibrary.org/obo/GO_0050918,30,3,154,7663,0.6,4.98,0.0217280665956003,0.0756136717526892,GO_BP,bone_marrow,positive chemotaxis
http://purl.obolibrary.org/obo/GO_0001934,31,3,154,7663,0.62,4.82,0.0237095020177673,0.0763972842794724,GO_BP,bone_marrow,positive regulation of protein phosphorylation
http://purl.obolibrary.org/obo/GO_0030574,31,3,154,7663,0.62,4.82,0.0237095020177673,0.0763972842794724,GO_BP,bone_marrow,collagen catabolic process
http://purl.obolibrary.org/obo/GO_0009653,59,4,154,7663,1.19,3.37,0.0304006098696588,0.0935330507366803,GO_BP,bone_marrow,anatomical structure morphogenesis
http://purl.obolibrary.org/obo/GO_0006508,364,13,154,7663,7.32,1.78,0.0311776835788934,0.0935330507366803,GO_BP,bone_marrow,proteolysis
http://purl.obolibrary.org/obo/GO_0070098,36,3,154,7663,0.72,4.15,0.0350330239129717,0.0987950347607812,GO_BP,bone_marrow,chemokine-mediated signaling pathway
http://purl.obolibrary.org/obo/GO_0046330,62,4,154,7663,1.25,3.21,0.0355975433070628,0.0987950347607812,GO_BP,bone_marrow,positive regulation of JNK cascade
http://purl.obolibrary.org/obo/GO_0031175,63,4,154,7663,1.27,3.16,0.0374372261393509,0.0987950347607812,GO_BP,bone_marrow,neuron projection development
http://purl.obolibrary.org/obo/GO_0001525,156,7,154,7663,3.14,2.23,0.0374739787023652,0.0987950347607812,GO_BP,bone_marrow,angiogenesis
http://purl.obolibrary.org/obo/GO_0007416,38,3,154,7663,0.76,3.93,0.0402158239497576,0.102905196577321,GO_BP,bone_marrow,synapse assembly
http://purl.obolibrary.org/obo/GO_0030154,383,13,154,7663,7.7,1.69,0.0441330285020121,0.1097020994192872,GO_BP,bone_marrow,cell differentiation
http://purl.obolibrary.org/obo/GO_0008286,41,3,154,7663,0.82,3.64,0.0486731363762986,0.1176267462427216,GO_BP,bone_marrow,insulin receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0098609,102,5,154,7663,2.05,2.44,0.0541597768668639,0.1253621437480831,GO_BP,bone_marrow,cell-cell adhesion
http://purl.obolibrary.org/obo/GO_0009612,43,3,154,7663,0.86,3.47,0.0547558788784731,0.1253621437480831,GO_BP,bone_marrow,response to mechanical stimulus
http://purl.obolibrary.org/obo/GO_0000226,47,3,154,7663,0.94,3.18,0.0679478774698489,0.1496947354131118,GO_BP,bone_marrow,microtubule cytoskeleton organization
http://purl.obolibrary.org/obo/GO_0007189,77,4,154,7663,1.55,2.58,0.0688251657071778,0.1496947354131118,GO_BP,bone_marrow,adenylate cyclase-activating G protein-coupled receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0030334,49,3,154,7663,0.98,3.05,0.0750366660547433,0.1592241450429919,GO_BP,bone_marrow,regulation of cell migration
http://purl.obolibrary.org/obo/GO_0016477,113,5,154,7663,2.27,2.2,0.0769011809746571,0.1592953034475041,GO_BP,bone_marrow,cell migration
http://purl.obolibrary.org/obo/GO_0009410,149,6,154,7663,2.99,2.0,0.0793244408946886,0.1604936362287887,GO_BP,bone_marrow,response to xenobiotic stimulus
http://purl.obolibrary.org/obo/GO_0007179,51,3,154,7663,1.02,2.93,0.0824390800818097,0.1630045447072147,GO_BP,bone_marrow,transforming growth factor beta receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0007186,396,12,154,7663,7.96,1.51,0.100983415006548,0.1933625025779007,GO_BP,bone_marrow,G protein-coupled receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0007193,56,3,154,7663,1.13,2.67,0.1022376450411888,0.1933625025779007,GO_BP,bone_marrow,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0071222,90,4,154,7663,1.81,2.21,0.1069860968327679,0.1980380941372513,GO_BP,bone_marrow,cellular response to lipopolysaccharide
http://purl.obolibrary.org/obo/GO_0032355,60,3,154,7663,1.21,2.49,0.11930029649555,0.2118188937778133,GO_BP,bone_marrow,response to estradiol
http://purl.obolibrary.org/obo/GO_0017148,60,3,154,7663,1.21,2.49,0.11930029649555,0.2118188937778133,GO_BP,bone_marrow,negative regulation of translation
http://purl.obolibrary.org/obo/GO_0150104,64,3,154,7663,1.29,2.33,0.1373352870062787,0.238963399390925,GO_BP,bone_marrow,transport across blood-brain barrier
http://purl.obolibrary.org/obo/GO_0050729,65,3,154,7663,1.31,2.3,0.1419832096325181,0.2422066517260603,GO_BP,bone_marrow,positive regulation of inflammatory response
http://purl.obolibrary.org/obo/GO_0043410,104,4,154,7663,2.09,1.91,0.1565202553843367,0.2618704272776403,GO_BP,bone_marrow,positive regulation of MAPK cascade
http://purl.obolibrary.org/obo/GO_0051028,74,3,154,7663,1.49,2.02,0.1859613533472255,0.3052573158718608,GO_BP,bone_marrow,mRNA transport
http://purl.obolibrary.org/obo/GO_0032496,75,3,154,7663,1.51,1.99,0.1910553821215284,0.3078114489735736,GO_BP,bone_marrow,response to lipopolysaccharide
http://purl.obolibrary.org/obo/GO_0006935,84,3,154,7663,1.69,1.78,0.2383029612714301,0.3769519569202622,GO_BP,bone_marrow,chemotaxis
http://purl.obolibrary.org/obo/GO_0007200,86,3,154,7663,1.73,1.74,0.2490762179603847,0.3869576957598833,GO_BP,bone_marrow,phospholipase C-activating G protein-coupled receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0070374,128,4,154,7663,2.57,1.55,0.2562119648728999,0.391060367437584,GO_BP,bone_marrow,positive regulation of ERK1 and ERK2 cascade
http://purl.obolibrary.org/obo/GO_0051897,132,4,154,7663,2.65,1.51,0.2740193139029581,0.4074346146159385,GO_BP,bone_marrow,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction
http://purl.obolibrary.org/obo/GO_0008202,91,3,154,7663,1.83,1.64,0.2763062329004641,0.4074346146159385,GO_BP,bone_marrow,steroid metabolic process
http://purl.obolibrary.org/obo/GO_0006897,94,3,154,7663,1.89,1.59,0.2927921430627705,0.4175887942042793,GO_BP,bone_marrow,endocytosis
http://purl.obolibrary.org/obo/GO_0030036,94,3,154,7663,1.89,1.59,0.2927921430627705,0.4175887942042793,GO_BP,bone_marrow,actin cytoskeleton organization
http://purl.obolibrary.org/obo/GO_0007166,181,5,154,7663,3.64,1.37,0.2991248796306677,0.4197397504494853,GO_BP,bone_marrow,cell surface receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0006811,365,9,154,7663,7.34,1.23,0.3122812611570462,0.4312455511216352,GO_BP,bone_marrow,monoatomic ion transport
http://purl.obolibrary.org/obo/GO_0034220,239,6,154,7663,4.8,1.25,0.348548106839619,0.4684555974662217,GO_BP,bone_marrow,monoatomic ion transmembrane transport
http://purl.obolibrary.org/obo/GO_0006869,105,3,154,7663,2.11,1.42,0.353566333885861,0.4684555974662217,GO_BP,bone_marrow,lipid transport
http://purl.obolibrary.org/obo/GO_0007268,106,3,154,7663,2.13,1.41,0.3590816683610599,0.4684555974662217,GO_BP,bone_marrow,chemical synaptic transmission
http://purl.obolibrary.org/obo/GO_0006355,429,10,154,7663,8.62,1.16,0.3607646555199639,0.4684555974662217,GO_BP,bone_marrow,regulation of DNA-templated transcription
http://purl.obolibrary.org/obo/GO_0010628,206,5,154,7663,4.14,1.21,0.3990556266081038,0.5105564634544858,GO_BP,bone_marrow,positive regulation of gene expression
http://purl.obolibrary.org/obo/GO_0007165,943,20,154,7663,18.95,1.06,0.4343263122930889,0.54762882854346,GO_BP,bone_marrow,signal transduction
http://purl.obolibrary.org/obo/GO_0030335,169,4,154,7663,3.4,1.18,0.4426400770584716,0.5501383814869576,GO_BP,bone_marrow,positive regulation of cell migration
http://purl.obolibrary.org/obo/GO_0008284,270,6,154,7663,5.43,1.11,0.4603770249290045,0.5641239601242731,GO_BP,bone_marrow,positive regulation of cell population proliferation
http://purl.obolibrary.org/obo/GO_0006955,227,5,154,7663,4.56,1.1,0.4822316269046917,0.5826965491765024,GO_BP,bone_marrow,immune response
http://purl.obolibrary.org/obo/GO_0043123,135,3,154,7663,2.71,1.11,0.5128511427704722,0.6112061564524806,GO_BP,bone_marrow,positive regulation of canonical NF-kappaB signal transduction
http://purl.obolibrary.org/obo/GO_0035556,211,4,154,7663,4.24,0.94,0.6174867569522642,0.7259641602006349,GO_BP,bone_marrow,intracellular signal transduction
http://purl.obolibrary.org/obo/GO_0045944,531,10,154,7663,10.67,0.94,0.6316365699204988,0.7326984211077786,GO_BP,bone_marrow,positive regulation of transcription by RNA polymerase II
http://purl.obolibrary.org/obo/GO_0000122,385,7,154,7663,7.74,0.9,0.6615996496985583,0.7488232009633892,GO_BP,bone_marrow,negative regulation of transcription by RNA polymerase II
http://purl.obolibrary.org/obo/GO_0055085,278,5,154,7663,5.59,0.89,0.6627515686687467,0.7488232009633892,GO_BP,bone_marrow,transmembrane transport
http://purl.obolibrary.org/obo/GO_0045087,281,5,154,7663,5.65,0.89,0.6720315687568583,0.7495736728441882,GO_BP,bone_marrow,innate immune response
http://purl.obolibrary.org/obo/GO_0006357,235,4,154,7663,4.72,0.85,0.7007728149711135,0.7717371506643909,GO_BP,bone_marrow,regulation of transcription by RNA polymerase II
http://purl.obolibrary.org/obo/GO_0006468,193,3,154,7663,3.88,0.77,0.7502339860435356,0.815879459822345,GO_BP,bone_marrow,protein phosphorylation
http://purl.obolibrary.org/obo/GO_0045893,392,6,154,7663,7.88,0.76,0.807293898884284,0.8631233096506342,GO_BP,bone_marrow,positive regulation of DNA-templated transcription
http://purl.obolibrary.org/obo/GO_0006629,453,7,154,7663,9.1,0.77,0.8135185217396782,0.8631233096506342,GO_BP,bone_marrow,lipid metabolic process
http://purl.obolibrary.org/obo/GO_0002376,435,6,154,7663,8.74,0.69,0.8775745014253458,0.9198672484819888,GO_BP,bone_marrow,immune system process
http://purl.obolibrary.org/obo/GO_0006325,263,3,154,7663,5.29,0.57,0.9037301089286688,0.93600618424755,GO_BP,bone_marrow,chromatin organization
http://purl.obolibrary.org/obo/GO_0043066,284,3,154,7663,5.71,0.53,0.929324468714363,0.9432686525233778,GO_BP,bone_marrow,negative regulation of apoptotic process
http://purl.obolibrary.org/obo/GO_0045892,287,3,154,7663,5.77,0.52,0.9324264841035688,0.9432686525233778,GO_BP,bone_marrow,negative regulation of DNA-templated transcription
http://purl.obolibrary.org/obo/GO_0006915,394,4,154,7663,7.92,0.51,0.9604185785474804,0.9604185785474806,GO_BP,bone_marrow,apoptotic process
http://purl.obolibrary.org/obo/GO_0005216,145,40,1060,8033,19.13,2.09,2.686755915243785e-06,0.0010317142714536,GO_MF,all,monoatomic ion channel activity
http://purl.obolibrary.org/obo/GO_0042605,22,11,1060,8033,2.9,3.79,3.519309369332537e-05,0.0067570739891184,GO_MF,all,peptide antigen binding
http://purl.obolibrary.org/obo/GO_0019825,16,9,1060,8033,2.11,4.26,5.619297509022097e-05,0.0071927008115482,GO_MF,all,oxygen binding
http://purl.obolibrary.org/obo/GO_0004888,150,36,1060,8033,19.79,1.82,0.0002048133739528,0.0144816177480902,GO_MF,all,transmembrane signaling receptor activity
http://purl.obolibrary.org/obo/GO_0140169,4,4,1060,8033,0.53,7.58,0.0003017003697518,0.0144816177480902,GO_MF,all,3-alpha-hydroxysteroid 3-dehydrogenase [NAD(P)+] activity
http://purl.obolibrary.org/obo/GO_0050649,4,4,1060,8033,0.53,7.58,0.0003017003697518,0.0144816177480902,GO_MF,all,testosterone 6-beta-hydroxylase activity
http://purl.obolibrary.org/obo/GO_0047023,4,4,1060,8033,0.53,7.58,0.0003017003697518,0.0144816177480902,GO_MF,all,androsterone dehydrogenase [NAD(P)+] activity
http://purl.obolibrary.org/obo/GO_0055131,4,4,1060,8033,0.53,7.58,0.0003017003697518,0.0144816177480902,GO_MF,all,C3HC4-type RING finger domain binding
http://purl.obolibrary.org/obo/GO_0008237,111,28,1060,8033,14.65,1.91,0.0004294537746029,0.0183233610497269,GO_MF,all,metallopeptidase activity
http://purl.obolibrary.org/obo/GO_0022848,10,6,1060,8033,1.32,4.55,0.0006805687973011,0.0234684801145124,GO_MF,all,acetylcholine-gated monoatomic cation-selective channel activity
http://purl.obolibrary.org/obo/GO_0001968,25,10,1060,8033,3.3,3.03,0.0007660605447945,0.0234684801145124,GO_MF,all,fibronectin binding
http://purl.obolibrary.org/obo/GO_0015276,25,10,1060,8033,3.3,3.03,0.0007660605447945,0.0234684801145124,GO_MF,all,ligand-gated monoatomic ion channel activity
http://purl.obolibrary.org/obo/GO_0005509,387,73,1060,8033,51.07,1.43,0.00079450583721,0.0234684801145124,GO_MF,all,calcium ion binding
http://purl.obolibrary.org/obo/GO_0016491,327,63,1060,8033,43.15,1.46,0.0010315050458948,0.028292709830259,GO_MF,all,oxidoreductase activity
http://purl.obolibrary.org/obo/GO_0005506,81,21,1060,8033,10.69,1.96,0.0014899021938107,0.0354880992088246,GO_MF,all,iron ion binding
http://purl.obolibrary.org/obo/GO_0005230,27,10,1060,8033,3.56,2.81,0.0015422609563409,0.0354880992088246,GO_MF,all,extracellular ligand-gated monoatomic ion channel activity
http://purl.obolibrary.org/obo/GO_0030881,8,5,1060,8033,1.06,4.74,0.0015710877253906,0.0354880992088246,GO_MF,all,beta-2-microglobulin binding
http://purl.obolibrary.org/obo/GO_1904315,23,9,1060,8033,3.03,2.97,0.0016898099927392,0.035713154611307,GO_MF,all,transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential
http://purl.obolibrary.org/obo/GO_0000981,247,49,1060,8033,32.59,1.5,0.0019284542760389,0.035713154611307,GO_MF,all,"DNA-binding transcription factor activity, RNA polymerase II-specific"
http://purl.obolibrary.org/obo/GO_0030492,3,3,1060,8033,0.4,7.58,0.0022920094315114,0.035713154611307,GO_MF,all,hemoglobin binding
http://purl.obolibrary.org/obo/GO_0047086,3,3,1060,8033,0.4,7.58,0.0022920094315114,0.035713154611307,GO_MF,all,ketosteroid monooxygenase activity
http://purl.obolibrary.org/obo/GO_0046977,3,3,1060,8033,0.4,7.58,0.0022920094315114,0.035713154611307,GO_MF,all,TAP binding
http://purl.obolibrary.org/obo/GO_0008020,3,3,1060,8033,0.4,7.58,0.0022920094315114,0.035713154611307,GO_MF,all,G protein-coupled photoreceptor activity
http://purl.obolibrary.org/obo/GO_0005344,3,3,1060,8033,0.4,7.58,0.0022920094315114,0.035713154611307,GO_MF,all,oxygen carrier activity
http://purl.obolibrary.org/obo/GO_1990837,176,37,1060,8033,23.22,1.59,0.0023773498129162,0.035713154611307,GO_MF,all,sequence-specific double-stranded DNA binding
http://purl.obolibrary.org/obo/GO_0003700,231,46,1060,8033,30.48,1.51,0.0024180781768072,0.035713154611307,GO_MF,all,DNA-binding transcription factor activity
http://purl.obolibrary.org/obo/GO_0030165,58,16,1060,8033,7.65,2.09,0.0026725796893617,0.0379524674775615,GO_MF,all,PDZ domain binding
http://purl.obolibrary.org/obo/GO_0004222,74,19,1060,8033,9.76,1.95,0.0027673674202388,0.0379524674775615,GO_MF,all,metalloendopeptidase activity
http://purl.obolibrary.org/obo/GO_0004879,39,12,1060,8033,5.15,2.33,0.0033436478006978,0.0442745088092405,GO_MF,all,nuclear receptor activity
http://purl.obolibrary.org/obo/GO_0016655,6,4,1060,8033,0.79,5.05,0.003625317275636,0.0464040611281408,GO_MF,all,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor"
http://purl.obolibrary.org/obo/GO_0019838,40,12,1060,8033,5.28,2.27,0.0042148619067913,0.0522099023292865,GO_MF,all,growth factor binding
http://purl.obolibrary.org/obo/GO_0008201,117,26,1060,8033,15.44,1.68,0.0046568525316448,0.0558822303797379,GO_MF,all,heparin binding
http://purl.obolibrary.org/obo/GO_0038023,171,35,1060,8033,22.56,1.55,0.0048352885546267,0.0562651759083835,GO_MF,all,signaling receptor activity
http://purl.obolibrary.org/obo/GO_0051287,22,8,1060,8033,2.9,2.76,0.0051734931195703,0.0572533565835023,GO_MF,all,NAD binding
http://purl.obolibrary.org/obo/GO_0000978,215,42,1060,8033,28.37,1.48,0.0052184048969338,0.0572533565835023,GO_MF,all,RNA polymerase II cis-regulatory region sequence-specific DNA binding
http://purl.obolibrary.org/obo/GO_0020037,79,19,1060,8033,10.42,1.82,0.0060089867929536,0.062713761252094,GO_MF,all,heme binding
http://purl.obolibrary.org/obo/GO_0015293,68,17,1060,8033,8.97,1.89,0.0060427322039778,0.062713761252094,GO_MF,all,symporter activity
http://purl.obolibrary.org/obo/GO_0051213,58,15,1060,8033,7.65,1.96,0.0069115178600774,0.0647544420581104,GO_MF,all,dioxygenase activity
http://purl.obolibrary.org/obo/GO_0004181,23,8,1060,8033,3.03,2.64,0.0070314574538802,0.0647544420581104,GO_MF,all,metallocarboxypeptidase activity
http://purl.obolibrary.org/obo/GO_0005200,75,18,1060,8033,9.9,1.82,0.0075534917064392,0.0647544420581104,GO_MF,all,structural constituent of cytoskeleton
http://purl.obolibrary.org/obo/GO_0001758,7,4,1060,8033,0.92,4.33,0.0075776716733991,0.0647544420581104,GO_MF,all,retinal dehydrogenase (NAD+) activity
http://purl.obolibrary.org/obo/GO_0022857,104,23,1060,8033,13.72,1.68,0.0079668463942189,0.0647544420581104,GO_MF,all,transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0005507,38,11,1060,8033,5.01,2.19,0.0081102288130202,0.0647544420581104,GO_MF,all,copper ion binding
http://purl.obolibrary.org/obo/GO_0086083,4,3,1060,8033,0.53,5.68,0.0082629366167901,0.0647544420581104,GO_MF,all,cell adhesive protein binding involved in bundle of His cell-Purkinje myocyte communication
http://purl.obolibrary.org/obo/GO_0047044,4,3,1060,8033,0.53,5.68,0.0082629366167901,0.0647544420581104,GO_MF,all,"androstan-3-alpha,17-beta-diol dehydrogenase (NAD+) activity"
http://purl.obolibrary.org/obo/GO_0030545,4,3,1060,8033,0.53,5.68,0.0082629366167901,0.0647544420581104,GO_MF,all,signaling receptor regulator activity
http://purl.obolibrary.org/obo/GO_0050544,4,3,1060,8033,0.53,5.68,0.0082629366167901,0.0647544420581104,GO_MF,all,arachidonate binding
http://purl.obolibrary.org/obo/GO_0019215,4,3,1060,8033,0.53,5.68,0.0082629366167901,0.0647544420581104,GO_MF,all,intermediate filament binding
http://purl.obolibrary.org/obo/GO_0008199,4,3,1060,8033,0.53,5.68,0.0082629366167901,0.0647544420581104,GO_MF,all,ferric iron binding
http://purl.obolibrary.org/obo/GO_0042608,11,5,1060,8033,1.45,3.44,0.0092004470639201,0.0706594334509067,GO_MF,all,T cell receptor binding
http://purl.obolibrary.org/obo/GO_0005249,44,12,1060,8033,5.81,2.07,0.0096622534387179,0.0727510847150528,GO_MF,all,voltage-gated potassium channel activity
http://purl.obolibrary.org/obo/GO_0002020,83,19,1060,8033,10.95,1.73,0.0104156718897318,0.0769157308780196,GO_MF,all,protease binding
http://purl.obolibrary.org/obo/GO_0001618,72,17,1060,8033,9.5,1.79,0.0109574051142865,0.0790214620337748,GO_MF,all,virus receptor activity
http://purl.obolibrary.org/obo/GO_0016712,20,7,1060,8033,2.64,2.65,0.0111123930984995,0.0790214620337748,GO_MF,all,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen"
http://purl.obolibrary.org/obo/GO_0035473,8,4,1060,8033,1.06,3.79,0.0135842556214076,0.0869392359770089,GO_MF,all,lipase binding
